run_id,batch_id,product_id,product_name,category,brand,cost_price,selling_price
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P37,Upon,Beauty,Adidas,3889.66,5843.49
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P38,Official,Fashion,Puma,3736.36,9269.67
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P39,Land,Books,Nike,3078.77,7544.04
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P40,Focus,Fashion,Puma,3265.86,5653.56
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P41,Leader,Books,Samsung,4925.02,11748.5
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P42,Discuss,Home,Samsung,4445.01,7209.49
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P43,Necessary,Fashion,Adidas,1340.6,2660.01
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P44,Apply,Sports,Puma,1970.41,3831.53
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P45,Keep,Sports,Apple,4660.17,10226.58
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P46,Mean,Home,Nike,2304.56,4606.02
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P47,Response,Books,Samsung,3885.59,8854.8
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P48,Skill,Home,Sony,2215.14,4680.1
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P49,Cup,Sports,Samsung,2130.98,4491.12
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P50,Sit,Home,Dell,1150.37,2577.38
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P51,Ball,Sports,Noise,2072.34,5156.58
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P52,Likely,Home,Boat,1336.92,2737.55
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P53,Attack,Books,Nike,2353.09,5679.25
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P54,East,Sports,Apple,4491.13,8322.93
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P55,Example,Fashion,Boat,1308.61,2495.43
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P56,Ready,Fashion,Puma,4543.12,9007.41
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P57,Itself,Beauty,Nike,4038.94,8106.78
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P58,Serve,Electronics,Samsung,1845.22,3367.03
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P59,Back,Beauty,Nokia,1642.72,3877.77
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P60,Other,Electronics,Nokia,4389.61,7906.19
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P61,Article,Sports,Puma,3690.94,7274.63
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P62,Table,Books,Samsung,4889.98,10625.67
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P63,Edge,Books,Apple,4571.91,11400.74
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P64,Next,Home,Nike,2943.19,5229.45
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P65,Season,Beauty,Adidas,4188.97,9814.57
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P66,Measure,Beauty,Puma,2528.29,5068.12
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P67,True,Electronics,Sony,3702.57,6380.8
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P68,Ask,Beauty,Noise,2362.03,4648.44
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P69,Around,Sports,Nike,1108.73,2752.73
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P70,Each,Fashion,Nokia,4278.6,10058.46
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P71,Interest,Electronics,Samsung,2935.85,4652.78
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P72,Should,Books,Nokia,3309.07,7361.26
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P73,Already,Home,Puma,1652.51,2860.52
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P74,Only,Fashion,Noise,2253.98,4407.74
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P75,Million,Electronics,Dell,4192.95,8927.29
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P76,Capital,Home,Sony,851.1,1956.86
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P77,Bar,Electronics,Samsung,1292.06,2460.76
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P78,Score,Electronics,Boat,1365.2,3006.64
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P79,Suffer,Electronics,Puma,2492.74,4029.4
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P80,Out,Electronics,Samsung,2750.21,4942.61
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P81,Throw,Electronics,Dell,3537.0,6992.52
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P82,Specific,Beauty,Noise,2316.66,4676.03
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P83,Game,Home,Apple,2119.16,4290.17
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P84,Community,Beauty,Dell,1855.77,3400.69
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P85,Size,Electronics,Boat,4125.48,7940.53
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P86,City,Electronics,Puma,2989.44,5552.06
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P87,Teacher,Books,Boat,1371.67,2857.28
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P88,Medical,Books,Nokia,3272.4,6362.48
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P89,Water,Books,Adidas,4978.54,9725.61
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P90,Really,Beauty,Apple,4245.34,10379.64
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P91,Old,Electronics,Puma,2785.99,4770.75
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P92,Cold,Electronics,Puma,1267.25,2278.27
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P93,Offer,Sports,Apple,3933.49,7912.93
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P94,System,Home,Noise,3333.54,7668.43
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P95,Drug,Electronics,Nokia,4297.4,8832.47
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P96,Change,Sports,Samsung,3107.53,6736.46
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P97,His,Electronics,Sony,3123.04,5186.28
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P98,One,Electronics,Apple,4319.24,9747.59
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P99,Whole,Sports,Dell,2590.37,5923.25
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P100,Six,Home,Samsung,2539.0,6025.88
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P101,Source,Books,Nokia,4567.79,10959.44
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P102,Role,Fashion,Apple,1328.15,2314.83
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P103,Case,Fashion,Boat,3055.43,4922.25
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P104,Amount,Sports,Apple,2329.59,5590.84
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P105,Responsibility,Books,Dell,1183.01,2249.83
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P106,Season,Beauty,Samsung,2334.77,4353.6
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P107,Notice,Beauty,Puma,2123.91,5037.89
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P108,Certain,Electronics,Dell,1664.07,3076.73
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P109,Million,Books,Noise,2576.08,5905.39
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P110,Dog,Home,Nike,1033.59,2362.36
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P111,Old,Books,Apple,1473.51,2233.14
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P112,Production,Electronics,Boat,3806.79,7986.57
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P113,Whatever,Sports,Nike,3235.93,5995.63
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P114,Discuss,Home,Boat,2206.34,3958.12
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P115,Why,Beauty,Samsung,4399.23,10604.02
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P116,According,Home,Adidas,3158.6,6311.89
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P117,Offer,Fashion,Apple,4952.21,9615.7
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P118,That,Books,Apple,892.1,1413.19
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P119,Current,Sports,Nokia,1834.9,2931.16
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P120,Manage,Electronics,Puma,3536.64,6088.95
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P121,Grow,Home,Nokia,1979.66,3168.81
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P122,Power,Electronics,Samsung,3727.66,7123.24
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P123,Next,Beauty,Adidas,4628.37,7379.51
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P124,Continue,Books,Nokia,1980.66,3516.67
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P125,Effort,Electronics,Noise,4765.5,7881.51
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P126,Before,Beauty,Nokia,2991.93,7115.51
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P127,Rich,Fashion,Nokia,4973.42,7703.2
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P128,Management,Books,Sony,3652.41,8967.81
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P129,Teacher,Beauty,Nokia,2003.78,4560.09
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P130,Relate,Fashion,Nike,1603.95,3717.66
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P131,Owner,Electronics,Nike,1253.24,2872.68
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P132,Candidate,Fashion,Nokia,1877.91,4280.82
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P133,Course,Sports,Noise,4532.21,9654.47
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P134,Society,Fashion,Samsung,1719.44,2662.06
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P135,Choice,Sports,Nokia,2839.92,4974.87
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P136,Their,Books,Puma,1735.58,2987.05
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P137,Down,Books,Apple,1136.34,2412.96
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P138,Conference,Electronics,Dell,3133.48,6989.52
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P139,Effort,Fashion,Adidas,1564.43,3152.91
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P140,Leg,Electronics,Nokia,1842.06,4036.99
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P141,Before,Electronics,Dell,2068.21,3712.37
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P142,Sense,Books,Puma,3177.97,5009.2
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P143,Write,Home,Samsung,1119.03,1686.4
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P144,Campaign,Beauty,Nike,1807.41,3365.89
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P145,Office,Home,Adidas,4369.94,7002.35
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P146,Word,Sports,Samsung,3733.15,8753.05
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P147,Drop,Sports,Nike,4813.86,8552.19
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P148,Seven,Beauty,Samsung,2108.87,3184.27
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P149,Up,Home,Puma,3113.75,5363.67
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P150,Factor,Electronics,Samsung,3099.51,7237.54
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P151,Weight,Beauty,Puma,4955.71,10300.34
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P152,Property,Fashion,Nokia,1519.79,3680.01
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P153,Tonight,Sports,Adidas,2028.84,3236.07
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P154,Forget,Books,Nike,3151.17,7488.16
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P155,Very,Electronics,Nokia,2770.13,5852.84
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P156,Clearly,Beauty,Apple,3274.82,7497.11
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P157,Consumer,Sports,Sony,3530.63,6948.33
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P158,Leg,Home,Samsung,1392.67,2851.23
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P159,Staff,Beauty,Adidas,2719.94,5981.94
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P160,Way,Beauty,Apple,1995.3,3922.12
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P161,Different,Books,Samsung,2580.69,6131.78
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P162,Particularly,Home,Adidas,2755.39,4947.62
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P163,Camera,Books,Sony,2022.28,4948.62
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P164,Information,Home,Nike,4829.88,7788.37
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P165,Drive,Electronics,Sony,1225.14,2657.45
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P166,House,Beauty,Dell,3039.48,6824.24
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P167,Way,Beauty,Adidas,4207.32,10191.01
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P168,Family,Beauty,Samsung,2815.01,4347.14
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P169,Recognize,Books,Boat,3625.06,8908.51
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P170,Reveal,Fashion,Nokia,4463.88,9183.37
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P171,Section,Fashion,Noise,2019.08,3668.91
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P172,Head,Home,Dell,917.34,1445.78
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P173,Page,Home,Dell,2968.17,5411.96
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P174,Year,Sports,Dell,4147.91,8540.78
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P175,Sing,Fashion,Nike,3354.27,6623.37
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P176,Involve,Beauty,Noise,3414.85,8451.7
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P177,Road,Beauty,Nike,3348.5,6111.68
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P178,Shake,Beauty,Boat,2925.9,7201.61
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P179,Money,Home,Adidas,3688.23,6023.34
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P180,Contain,Beauty,Nokia,3073.17,6330.21
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P181,Suggest,Sports,Puma,3025.73,6034.6
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P182,Land,Home,Noise,959.43,1987.12
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P183,Democrat,Home,Apple,2970.28,5821.34
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P184,Relate,Electronics,Sony,1252.59,2050.2
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P185,Interest,Sports,Nokia,4806.08,7874.65
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P186,Art,Fashion,Adidas,3507.58,7703.95
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P187,Shake,Books,Nokia,866.89,2141.32
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P188,Plant,Beauty,Adidas,1841.8,3474.24
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P189,Sit,Electronics,Puma,2227.77,3755.21
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P190,Represent,Home,Noise,3725.03,7773.11
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P191,Evidence,Books,Dell,2584.06,6168.41
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P192,Contain,Fashion,Samsung,4735.85,11696.08
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P193,Democrat,Electronics,Adidas,4773.67,9271.8
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P194,Form,Electronics,Sony,4139.53,7139.77
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P195,Seem,Sports,Nike,4821.62,9936.45
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P196,Candidate,Books,Sony,4604.62,9246.31
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P197,Base,Fashion,Nokia,1008.98,1602.39
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P198,Feel,Beauty,Adidas,4264.09,7893.47
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P199,Central,Fashion,Boat,2842.46,5324.39
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,P200,Town,Sports,Nokia,1151.72,2159.6
