run_id,batch_id,user_id,sign_up_date,gender,age_group,country,city,acquisition_channel,customer_segment
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U22,2025-03-30,Male,45+,India,Hyderabad,Direct,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U23,2025-08-17,Male,18-24,India,Lucknow,Email,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U24,2025-12-27,Male,35-44,India,Kolkata,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U25,2026-03-24,Male,45+,India,Delhi,Organic,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U26,2025-09-08,Prefer not to disclose,35-44,India,Chennai,Facebook,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U27,2025-02-24,Prefer not to disclose,18-24,India,Kolkata,Email,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U28,2025-11-28,Female,45+,India,Jaipur,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U29,2026-04-30,Male,35-44,India,Lucknow,Facebook,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U30,2026-03-19,Male,45+,India,Delhi,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U31,2025-01-29,Female,45+,India,Kolkata,Email,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U32,2025-01-15,Male,25-34,India,Lucknow,Direct,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U33,2026-04-15,Female,18-24,India,Jaipur,Direct,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U34,2025-05-15,Prefer not to disclose,35-44,India,Mumbai,Facebook,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U35,2025-12-24,Female,18-24,India,Mumbai,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U36,2026-03-20,Female,45+,India,Hyderabad,Email,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U37,2024-10-01,Female,25-34,India,Mumbai,Google Ads,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U38,2025-02-11,Prefer not to disclose,25-34,India,Hyderabad,Organic,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U39,2025-10-04,Male,18-24,India,Delhi,Email,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U40,2024-09-29,Male,45+,India,Kolkata,Google Ads,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U41,2025-02-14,Prefer not to disclose,35-44,India,Lucknow,Direct,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U42,2026-03-13,Male,35-44,India,Noida,Facebook,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U43,2025-09-01,Prefer not to disclose,35-44,India,Lucknow,Instagram,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U44,2026-03-06,Male,35-44,India,Jaipur,Facebook,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U45,2024-10-31,Female,35-44,India,Hyderabad,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U46,2026-02-21,Male,45+,India,Delhi,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U47,2025-05-09,Prefer not to disclose,25-34,India,Bangalore,Direct,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U48,2024-06-28,Prefer not to disclose,35-44,India,Delhi,Facebook,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U49,2025-01-05,Male,45+,India,Delhi,Email,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U50,2026-05-20,Male,45+,India,Kolkata,Instagram,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U51,2025-09-06,Prefer not to disclose,18-24,India,Mumbai,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U52,2025-01-02,Prefer not to disclose,35-44,India,Kolkata,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U53,2024-10-31,Female,45+,India,Kolkata,Instagram,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U54,2025-05-18,Prefer not to disclose,25-34,India,Pune,Organic,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U55,2024-12-10,Female,45+,India,Noida,Google Ads,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U56,2026-05-13,Female,45+,India,Hyderabad,Email,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U57,2025-01-15,Female,25-34,India,Chennai,Instagram,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U58,2025-05-07,Prefer not to disclose,45+,India,Delhi,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U59,2025-05-24,Female,35-44,India,Mumbai,Facebook,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U60,2026-04-18,Prefer not to disclose,25-34,India,Bangalore,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U61,2026-03-05,Male,25-34,India,Jaipur,Direct,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U62,2026-05-25,Prefer not to disclose,25-34,India,Pune,Direct,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U63,2024-10-23,Male,45+,India,Bangalore,Email,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U64,2025-07-25,Prefer not to disclose,25-34,India,Chennai,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U65,2025-02-28,Prefer not to disclose,25-34,India,Kolkata,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U66,2025-02-20,Prefer not to disclose,25-34,India,Hyderabad,Facebook,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U67,2024-06-29,Female,35-44,India,Jaipur,Direct,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U68,2024-11-07,Male,25-34,India,Chennai,Instagram,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U69,2025-10-06,Prefer not to disclose,35-44,India,Bangalore,Organic,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U70,2025-06-11,Prefer not to disclose,25-34,India,Jaipur,Direct,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U71,2025-08-19,Female,25-34,India,Delhi,Instagram,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U72,2025-06-08,Female,35-44,India,Jaipur,Direct,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U73,2025-03-17,Male,25-34,India,Lucknow,Google Ads,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U74,2026-01-17,Prefer not to disclose,45+,India,Mumbai,Google Ads,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U75,2025-08-21,Female,18-24,India,Lucknow,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U76,2025-06-14,Prefer not to disclose,25-34,India,Lucknow,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U77,2024-08-21,Female,25-34,India,Mumbai,Facebook,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U78,2025-11-04,Female,45+,India,Hyderabad,Google Ads,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U79,2026-02-20,Male,18-24,India,Mumbai,Organic,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U80,2025-12-08,Female,18-24,India,Kolkata,Facebook,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U81,2026-05-17,Female,18-24,India,Lucknow,Direct,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U82,2025-04-19,Female,35-44,India,Chennai,Instagram,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U83,2024-12-04,Prefer not to disclose,18-24,India,Jaipur,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U84,2025-10-11,Female,18-24,India,Mumbai,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U85,2025-09-22,Prefer not to disclose,25-34,India,Chennai,Email,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U86,2025-10-12,Prefer not to disclose,25-34,India,Mumbai,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U87,2025-09-29,Prefer not to disclose,25-34,India,Lucknow,Facebook,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U88,2025-01-24,Female,25-34,India,Bangalore,Email,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U89,2025-03-18,Prefer not to disclose,35-44,India,Chennai,Email,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U90,2026-01-05,Female,35-44,India,Chennai,Facebook,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U91,2024-09-18,Female,18-24,India,Mumbai,Organic,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U92,2025-06-11,Male,25-34,India,Bangalore,Instagram,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U93,2025-06-10,Female,45+,India,Lucknow,Direct,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U94,2025-12-25,Prefer not to disclose,45+,India,Kolkata,Direct,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U95,2026-02-03,Male,45+,India,Lucknow,Organic,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U96,2024-12-20,Prefer not to disclose,45+,India,Delhi,Facebook,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U97,2024-08-14,Male,35-44,India,Hyderabad,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U98,2025-09-16,Prefer not to disclose,18-24,India,Bangalore,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U99,2024-06-14,Male,35-44,India,Chennai,Organic,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U100,2024-07-20,Prefer not to disclose,45+,India,Lucknow,Google Ads,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U101,2025-01-12,Prefer not to disclose,35-44,India,Hyderabad,Organic,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U102,2024-09-10,Prefer not to disclose,35-44,India,Hyderabad,Google Ads,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U103,2025-12-29,Prefer not to disclose,18-24,India,Jaipur,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U104,2024-11-19,Female,35-44,India,Jaipur,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U105,2025-05-23,Prefer not to disclose,25-34,India,Delhi,Instagram,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U106,2025-10-15,Male,18-24,India,Hyderabad,Email,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U107,2025-07-09,Female,35-44,India,Chennai,Google Ads,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U108,2026-06-06,Male,25-34,India,Delhi,Facebook,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U109,2025-03-17,Female,18-24,India,Pune,Direct,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U110,2025-02-10,Male,45+,India,Hyderabad,Facebook,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U111,2024-10-14,Female,45+,India,Lucknow,Google Ads,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U112,2026-04-17,Female,25-34,India,Delhi,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U113,2025-07-22,Female,45+,India,Hyderabad,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U114,2024-06-21,Male,25-34,India,Noida,Organic,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U115,2024-07-23,Prefer not to disclose,25-34,India,Mumbai,Google Ads,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U116,2025-08-06,Prefer not to disclose,45+,India,Pune,Facebook,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U117,2024-09-18,Prefer not to disclose,35-44,India,Delhi,Organic,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U118,2025-08-23,Female,45+,India,Bangalore,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U119,2025-05-12,Male,18-24,India,Kolkata,Direct,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U120,2026-05-31,Male,18-24,India,Bangalore,Facebook,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U121,2024-06-24,Male,18-24,India,Pune,Instagram,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U122,2025-06-25,Prefer not to disclose,18-24,India,Lucknow,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U123,2025-04-23,Prefer not to disclose,45+,India,Delhi,Google Ads,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U124,2026-04-13,Prefer not to disclose,18-24,India,Mumbai,Instagram,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U125,2024-07-02,Prefer not to disclose,35-44,India,Kolkata,Organic,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U126,2024-10-23,Female,25-34,India,Pune,Direct,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U127,2025-10-14,Male,18-24,India,Jaipur,Direct,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U128,2024-11-20,Female,18-24,India,Hyderabad,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U129,2025-01-30,Female,25-34,India,Bangalore,Organic,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U130,2025-10-29,Female,35-44,India,Chennai,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U131,2026-02-16,Prefer not to disclose,18-24,India,Jaipur,Organic,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U132,2025-02-27,Prefer not to disclose,45+,India,Bangalore,Direct,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U133,2025-02-19,Prefer not to disclose,35-44,India,Pune,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U134,2026-01-15,Prefer not to disclose,35-44,India,Lucknow,Instagram,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U135,2025-09-21,Female,18-24,India,Delhi,Direct,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U136,2025-08-06,Female,45+,India,Chennai,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U137,2025-04-14,Prefer not to disclose,35-44,India,Kolkata,Google Ads,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U138,2025-12-06,Prefer not to disclose,25-34,India,Jaipur,Direct,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U139,2025-08-15,Female,35-44,India,Mumbai,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U140,2025-08-07,Prefer not to disclose,25-34,India,Chennai,Direct,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U141,2025-03-13,Female,18-24,India,Hyderabad,Email,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U142,2025-03-20,Male,35-44,India,Jaipur,Direct,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U143,2024-12-04,Female,25-34,India,Bangalore,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U144,2024-12-19,Prefer not to disclose,35-44,India,Chennai,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U145,2024-11-15,Male,45+,India,Chennai,Organic,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U146,2025-08-18,Prefer not to disclose,18-24,India,Delhi,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U147,2024-08-17,Female,25-34,India,Kolkata,Google Ads,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U148,2025-12-04,Female,45+,India,Jaipur,Instagram,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U149,2025-12-22,Male,25-34,India,Chennai,Google Ads,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U150,2026-05-31,Prefer not to disclose,35-44,India,Chennai,Email,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U151,2026-01-03,Female,18-24,India,Mumbai,Email,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U152,2025-04-01,Female,45+,India,Kolkata,Email,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U153,2025-08-14,Prefer not to disclose,25-34,India,Lucknow,Direct,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U154,2025-11-26,Prefer not to disclose,35-44,India,Chennai,Direct,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U155,2025-06-23,Female,25-34,India,Bangalore,Organic,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U156,2026-01-11,Prefer not to disclose,35-44,India,Mumbai,Instagram,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U157,2024-11-20,Prefer not to disclose,25-34,India,Kolkata,Instagram,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U158,2024-06-13,Prefer not to disclose,25-34,India,Jaipur,Direct,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U159,2025-06-28,Prefer not to disclose,25-34,India,Hyderabad,Google Ads,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U160,2025-05-22,Male,18-24,India,Noida,Instagram,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U161,2024-07-10,Male,18-24,India,Noida,Google Ads,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U162,2026-03-05,Female,25-34,India,Delhi,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U163,2026-04-09,Prefer not to disclose,25-34,India,Jaipur,Email,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U164,2025-11-10,Prefer not to disclose,18-24,India,Lucknow,Instagram,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U165,2024-10-15,Female,18-24,India,Hyderabad,Google Ads,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U166,2025-06-10,Female,18-24,India,Pune,Email,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U167,2024-07-07,Prefer not to disclose,45+,India,Lucknow,Direct,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U168,2024-09-22,Prefer not to disclose,45+,India,Delhi,Email,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U169,2025-01-30,Female,45+,India,Jaipur,Direct,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U170,2024-07-30,Male,18-24,India,Delhi,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U171,2026-06-07,Prefer not to disclose,45+,India,Hyderabad,Google Ads,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U172,2024-06-12,Male,35-44,India,Lucknow,Direct,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U173,2026-04-21,Male,18-24,India,Mumbai,Direct,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U174,2025-09-16,Prefer not to disclose,35-44,India,Lucknow,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U175,2025-01-07,Female,18-24,India,Hyderabad,Instagram,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U176,2025-12-31,Female,18-24,India,Chennai,Google Ads,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U177,2026-05-23,Male,45+,India,Mumbai,Facebook,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U178,2025-10-07,Male,45+,India,Delhi,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U179,2025-01-17,Prefer not to disclose,35-44,India,Pune,Facebook,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U180,2024-10-10,Prefer not to disclose,25-34,India,Delhi,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U181,2025-10-30,Prefer not to disclose,45+,India,Chennai,Direct,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U182,2025-08-24,Prefer not to disclose,18-24,India,Pune,Instagram,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U183,2024-10-24,Female,45+,India,Mumbai,Google Ads,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U184,2024-11-15,Prefer not to disclose,35-44,India,Mumbai,Google Ads,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U185,2026-02-13,Male,45+,India,Mumbai,Direct,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U186,2025-11-03,Female,25-34,India,Jaipur,Google Ads,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U187,2024-07-05,Female,45+,India,Pune,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U188,2026-03-30,Male,45+,India,Kolkata,Google Ads,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U189,2025-04-23,Male,45+,India,Noida,Email,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U190,2025-10-14,Female,18-24,India,Lucknow,Direct,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U191,2025-08-27,Prefer not to disclose,18-24,India,Chennai,Email,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U192,2026-02-11,Male,18-24,India,Kolkata,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U193,2024-07-21,Prefer not to disclose,35-44,India,Bangalore,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U194,2025-12-24,Prefer not to disclose,25-34,India,Bangalore,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U195,2024-09-11,Male,35-44,India,Pune,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U196,2024-10-31,Prefer not to disclose,25-34,India,Lucknow,Organic,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U197,2025-10-08,Prefer not to disclose,25-34,India,Mumbai,Instagram,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U198,2025-05-22,Male,18-24,India,Delhi,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U199,2025-06-21,Prefer not to disclose,18-24,India,Chennai,Organic,Occasional
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U200,2025-08-07,Prefer not to disclose,35-44,India,Chennai,Direct,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U201,2025-10-11,Prefer not to disclose,45+,India,Lucknow,Email,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U202,2026-03-23,Female,35-44,India,Delhi,Email,Regular
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U203,2024-10-29,Male,18-24,India,Kolkata,Facebook,Premium
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,U204,2026-05-19,Prefer not to disclose,45+,India,Pune,Facebook,Premium
