run_id,batch_id,session_id,user_id,session_start,session_end,traffic_source,campaign_name,device_type,browser,operating_system,landing_page
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S12,U16158,2026-07-02 00:16:31,2026-07-02 00:28:31,Organic,Begin,Tablet,Safari,Android,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S13,U8075,2026-06-30 18:28:05,2026-06-30 18:52:05,Email,Certain,Mobile,Firefox,Windows,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S14,U31897,2026-06-29 15:21:17,2026-06-29 15:51:17,Email,Word,Desktop,Chrome,iOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S15,U4232,2026-07-04 06:03:57,2026-07-04 06:25:57,Organic,Ask,Tablet,Edge,iOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S16,U34731,2026-06-29 17:19:16,2026-06-29 17:50:16,Organic,List,Tablet,Chrome,Windows,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S17,U10498,2026-07-02 04:34:09,2026-07-02 04:38:09,Google Ads,Customer,Desktop,Edge,MacOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S18,U24377,2026-07-02 17:08:30,2026-07-02 17:27:30,Instagram,We,Desktop,Edge,iOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S19,U34305,2026-07-04 19:19:43,2026-07-04 19:42:43,Email,Too,Tablet,Edge,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S20,U34407,2026-06-30 19:07:17,2026-06-30 19:43:17,Google Ads,Travel,Tablet,Chrome,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S21,U2041,2026-07-03 05:12:29,2026-07-03 05:51:29,Google Ads,Research,Mobile,Chrome,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S22,U25088,2026-07-04 22:50:32,2026-07-04 23:14:32,Email,Find,Tablet,Edge,Android,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S23,U12150,2026-07-04 09:50:46,2026-07-04 10:08:46,Google Ads,Election,Tablet,Safari,Windows,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S24,U23605,2026-07-03 19:58:42,2026-07-03 20:26:42,Instagram,Manager,Mobile,Edge,Windows,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S25,U20372,2026-07-05 07:21:33,2026-07-05 07:27:33,Facebook,Event,Mobile,Edge,Windows,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S26,U33844,2026-06-29 18:18:44,2026-06-29 18:57:44,Email,Can,Tablet,Safari,Android,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S27,U34843,2026-07-04 15:31:10,2026-07-04 15:46:10,Direct,Would,Desktop,Firefox,MacOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S28,U4815,2026-07-03 02:54:26,2026-07-03 03:09:26,Instagram,Both,Desktop,Firefox,Windows,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S29,U6732,2026-07-01 18:47:41,2026-07-01 18:51:41,Instagram,President,Mobile,Firefox,Android,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S30,U3622,2026-07-05 08:57:10,2026-07-05 09:21:10,Email,Quite,Tablet,Safari,Windows,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S31,U8293,2026-07-03 10:43:16,2026-07-03 11:18:16,Direct,Study,Tablet,Safari,Windows,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S32,U1979,2026-07-04 21:43:01,2026-07-04 22:17:01,Facebook,Against,Tablet,Chrome,Windows,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S33,U8788,2026-07-03 09:27:14,2026-07-03 09:44:14,Facebook,Military,Desktop,Safari,Android,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S34,U4896,2026-07-01 22:54:28,2026-07-01 23:00:28,Direct,Worry,Desktop,Edge,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S35,U17658,2026-07-05 06:07:30,2026-07-05 06:43:30,Google Ads,Effort,Mobile,Edge,Windows,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S36,U6230,2026-06-30 12:15:19,2026-06-30 12:18:19,Google Ads,Go,Desktop,Edge,MacOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S37,U23466,2026-07-01 08:02:11,2026-07-01 08:22:11,Instagram,Scientist,Tablet,Firefox,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S38,U18399,2026-06-30 09:45:36,2026-06-30 10:24:36,Organic,Finally,Tablet,Edge,Windows,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S39,U29923,2026-07-01 10:35:31,2026-07-01 11:12:31,Organic,Represent,Desktop,Edge,Android,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S40,U4386,2026-07-04 17:02:59,2026-07-04 17:40:59,Instagram,Size,Mobile,Safari,MacOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S41,U8989,2026-07-03 06:54:18,2026-07-03 07:19:18,Instagram,Class,Mobile,Edge,Android,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S42,U3144,2026-07-04 23:00:14,2026-07-04 23:11:14,Direct,Amount,Tablet,Safari,Windows,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S43,U24458,2026-07-04 02:56:04,2026-07-04 03:25:04,Instagram,Political,Desktop,Chrome,Android,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S44,U28455,2026-07-01 13:36:49,2026-07-01 14:03:49,Organic,Sense,Mobile,Chrome,Windows,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S45,U15184,2026-07-03 06:57:52,2026-07-03 07:33:52,Email,Who,Tablet,Safari,iOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S46,U9594,2026-07-02 02:38:36,2026-07-02 03:16:36,Google Ads,Certain,Desktop,Firefox,Windows,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S47,U19348,2026-06-30 20:09:53,2026-06-30 20:44:53,Facebook,Democrat,Desktop,Chrome,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S48,U6152,2026-06-30 21:24:33,2026-06-30 21:46:33,Organic,International,Tablet,Firefox,MacOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S49,U11194,2026-07-01 09:28:42,2026-07-01 10:07:42,Direct,Fill,Desktop,Chrome,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S50,U4622,2026-07-03 05:28:09,2026-07-03 05:50:09,Instagram,Couple,Desktop,Safari,Android,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S51,U8994,2026-07-01 08:04:21,2026-07-01 08:26:21,Facebook,Walk,Mobile,Firefox,Android,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S52,U19133,2026-07-01 13:32:36,2026-07-01 13:48:36,Direct,Here,Desktop,Safari,Android,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S53,U28445,2026-07-02 08:19:56,2026-07-02 08:22:56,Email,Experience,Mobile,Edge,iOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S54,U21860,2026-06-30 14:33:29,2026-06-30 14:39:29,Organic,Best,Desktop,Edge,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S55,U2107,2026-07-02 23:15:55,2026-07-02 23:28:55,Email,Call,Mobile,Safari,MacOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S56,U21496,2026-07-03 10:01:00,2026-07-03 10:24:00,Organic,Assume,Tablet,Edge,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S57,U30590,2026-07-03 04:11:04,2026-07-03 04:20:04,Organic,Research,Desktop,Firefox,Android,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S58,U2371,2026-06-30 19:08:04,2026-06-30 19:18:04,Organic,Rich,Mobile,Firefox,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S59,U23993,2026-07-05 00:52:13,2026-07-05 01:32:13,Organic,Side,Tablet,Safari,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S60,U7118,2026-07-02 21:22:26,2026-07-02 21:52:26,Instagram,May,Desktop,Edge,Android,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S61,U29427,2026-07-05 04:27:57,2026-07-05 05:02:57,Google Ads,Newspaper,Desktop,Edge,MacOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S62,U12062,2026-07-01 14:53:41,2026-07-01 15:04:41,Google Ads,Sing,Mobile,Chrome,iOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S63,U16550,2026-06-29 12:23:20,2026-06-29 12:52:20,Direct,On,Tablet,Firefox,MacOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S64,U4681,2026-07-02 04:20:16,2026-07-02 04:25:16,Facebook,Time,Mobile,Safari,Android,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S65,U24199,2026-07-02 16:00:54,2026-07-02 16:22:54,Direct,Us,Desktop,Firefox,iOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S66,U13214,2026-07-01 12:15:40,2026-07-01 12:45:40,Direct,Old,Desktop,Chrome,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S67,U3785,2026-07-03 13:54:44,2026-07-03 14:15:44,Direct,Outside,Mobile,Firefox,MacOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S68,U15048,2026-06-30 21:25:00,2026-06-30 21:32:00,Google Ads,Often,Mobile,Chrome,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S69,U6297,2026-07-02 09:02:47,2026-07-02 09:11:47,Google Ads,Word,Mobile,Edge,iOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S70,U19432,2026-06-29 21:51:07,2026-06-29 22:14:07,Google Ads,Current,Desktop,Edge,Android,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S71,U14445,2026-06-29 09:22:10,2026-06-29 09:39:10,Facebook,Parent,Desktop,Edge,Windows,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S72,U13846,2026-07-03 22:02:08,2026-07-03 22:40:08,Email,Provide,Mobile,Safari,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S73,U6971,2026-07-01 07:36:48,2026-07-01 07:59:48,Google Ads,Simple,Desktop,Firefox,iOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S74,U9734,2026-06-29 18:09:07,2026-06-29 18:19:07,Google Ads,Rock,Desktop,Chrome,Android,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S75,U33029,2026-07-02 19:59:15,2026-07-02 20:16:15,Google Ads,Local,Mobile,Firefox,iOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S76,U28278,2026-07-01 20:38:47,2026-07-01 21:09:47,Direct,School,Desktop,Chrome,MacOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S77,U33600,2026-07-01 13:03:45,2026-07-01 13:15:45,Facebook,Local,Tablet,Edge,iOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S78,U30573,2026-07-03 19:16:13,2026-07-03 19:35:13,Direct,Second,Mobile,Chrome,Windows,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S79,U26422,2026-07-04 18:36:15,2026-07-04 18:40:15,Direct,Heart,Desktop,Edge,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S80,U14921,2026-07-02 01:43:28,2026-07-02 02:07:28,Instagram,Former,Tablet,Firefox,Android,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S81,U1458,2026-07-03 20:11:33,2026-07-03 20:20:33,Email,Travel,Tablet,Chrome,Android,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S82,U27983,2026-07-05 04:19:32,2026-07-05 04:29:32,Instagram,Democrat,Tablet,Chrome,Android,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S83,U13950,2026-07-02 14:13:51,2026-07-02 14:35:51,Facebook,High,Desktop,Firefox,Windows,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S84,U1814,2026-07-05 00:35:11,2026-07-05 00:42:11,Facebook,Sort,Mobile,Edge,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S85,U13088,2026-07-02 16:52:21,2026-07-02 17:23:21,Direct,To,Tablet,Firefox,iOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S86,U1133,2026-07-02 04:16:58,2026-07-02 04:56:58,Instagram,Put,Desktop,Edge,MacOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S87,U33732,2026-06-30 03:32:34,2026-06-30 04:09:34,Instagram,Former,Mobile,Edge,MacOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S88,U27524,2026-07-02 16:26:30,2026-07-02 16:29:30,Organic,Security,Mobile,Chrome,Android,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S89,U5467,2026-07-04 17:09:08,2026-07-04 17:29:08,Organic,Institution,Mobile,Edge,Android,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S90,U26518,2026-07-01 17:58:34,2026-07-01 18:04:34,Direct,Else,Mobile,Chrome,iOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S91,U7210,2026-06-30 12:03:37,2026-06-30 12:37:37,Email,Friend,Mobile,Edge,Windows,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S92,U5753,2026-07-03 14:29:52,2026-07-03 14:36:52,Google Ads,Offer,Mobile,Firefox,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S93,U13718,2026-07-04 18:43:53,2026-07-04 19:15:53,Instagram,Final,Mobile,Safari,iOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S94,U18035,2026-07-02 10:59:56,2026-07-02 11:01:56,Direct,Actually,Tablet,Chrome,MacOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S95,U31224,2026-07-03 23:09:36,2026-07-03 23:18:36,Facebook,Know,Tablet,Safari,Android,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S96,U13589,2026-07-03 19:02:50,2026-07-03 19:09:50,Facebook,Toward,Tablet,Chrome,Windows,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S97,U15845,2026-07-05 01:51:09,2026-07-05 02:11:09,Facebook,Garden,Tablet,Chrome,Windows,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S98,U4824,2026-07-04 22:40:03,2026-07-04 23:02:03,Google Ads,Gun,Mobile,Safari,Android,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S99,U23869,2026-07-04 00:25:05,2026-07-04 00:49:05,Organic,Safe,Mobile,Chrome,Android,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S100,U33413,2026-06-30 23:22:47,2026-06-30 23:59:47,Instagram,Political,Desktop,Safari,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S101,U5487,2026-07-04 03:45:28,2026-07-04 03:59:28,Email,Live,Tablet,Firefox,MacOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S102,U28278,2026-07-03 22:58:08,2026-07-03 23:06:08,Direct,Still,Mobile,Firefox,Android,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S103,U19652,2026-07-03 22:18:41,2026-07-03 22:45:41,Facebook,North,Tablet,Edge,Windows,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S104,U25452,2026-07-05 02:40:46,2026-07-05 02:43:46,Organic,Control,Mobile,Safari,iOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S105,U26763,2026-07-02 14:30:19,2026-07-02 15:07:19,Email,Reveal,Desktop,Firefox,Android,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S106,U32665,2026-06-30 05:58:29,2026-06-30 06:07:29,Google Ads,Girl,Mobile,Firefox,Windows,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S107,U6799,2026-06-29 22:15:35,2026-06-29 22:44:35,Email,Simple,Mobile,Firefox,Android,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S108,U2711,2026-06-30 11:30:10,2026-06-30 12:10:10,Facebook,Brother,Desktop,Chrome,Android,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S109,U9120,2026-07-02 03:46:57,2026-07-02 04:03:57,Google Ads,Market,Tablet,Chrome,Windows,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S110,U29298,2026-07-04 09:19:25,2026-07-04 09:49:25,Email,Someone,Mobile,Chrome,MacOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S111,U27890,2026-07-03 17:41:00,2026-07-03 18:09:00,Organic,Between,Tablet,Safari,Android,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S112,U9076,2026-06-29 18:11:41,2026-06-29 18:16:41,Direct,Here,Mobile,Firefox,Android,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S113,U2348,2026-07-04 14:27:16,2026-07-04 15:07:16,Organic,Medical,Tablet,Chrome,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S114,U21418,2026-07-01 12:52:54,2026-07-01 13:14:54,Email,Choice,Tablet,Chrome,Android,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S115,U9704,2026-07-03 12:20:16,2026-07-03 12:42:16,Direct,Should,Tablet,Safari,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S116,U1079,2026-07-01 06:18:16,2026-07-01 06:20:16,Google Ads,Level,Desktop,Edge,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S117,U30653,2026-06-30 17:58:30,2026-06-30 18:03:30,Google Ads,Little,Tablet,Safari,Android,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S118,U30682,2026-07-03 01:48:22,2026-07-03 02:03:22,Instagram,Worker,Desktop,Chrome,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S119,U13569,2026-07-02 17:26:54,2026-07-02 17:33:54,Facebook,Fine,Desktop,Edge,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S120,U2609,2026-07-02 10:03:23,2026-07-02 10:24:23,Email,Crime,Desktop,Safari,Windows,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S121,U6270,2026-07-03 09:37:43,2026-07-03 10:08:43,Instagram,Different,Mobile,Edge,Windows,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S122,U12308,2026-07-02 08:41:29,2026-07-02 08:43:29,Facebook,Give,Mobile,Safari,MacOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S123,U27267,2026-07-04 07:24:36,2026-07-04 08:03:36,Organic,Collection,Mobile,Firefox,Android,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S124,U14078,2026-07-01 15:00:31,2026-07-01 15:35:31,Facebook,Moment,Desktop,Firefox,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S125,U12231,2026-07-01 20:57:53,2026-07-01 21:30:53,Instagram,Who,Mobile,Edge,MacOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S126,U5783,2026-07-04 12:42:42,2026-07-04 13:12:42,Email,Four,Tablet,Chrome,MacOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S127,U26336,2026-07-05 02:37:32,2026-07-05 02:41:32,Google Ads,Realize,Desktop,Firefox,Android,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S128,U22452,2026-06-30 03:13:50,2026-06-30 03:24:50,Facebook,Research,Desktop,Safari,iOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S129,U25017,2026-06-30 12:10:02,2026-06-30 12:48:02,Facebook,Wear,Mobile,Edge,Windows,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S130,U3818,2026-07-05 08:44:35,2026-07-05 09:05:35,Google Ads,Every,Desktop,Safari,Windows,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S131,U33681,2026-07-02 05:18:30,2026-07-02 05:20:30,Email,Fear,Desktop,Safari,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S132,U26252,2026-07-01 19:38:03,2026-07-01 19:59:03,Google Ads,Provide,Mobile,Safari,MacOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S133,U8407,2026-07-01 15:58:17,2026-07-01 15:59:17,Organic,Artist,Mobile,Firefox,iOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S134,U7074,2026-06-30 20:41:07,2026-06-30 21:19:07,Email,Opportunity,Tablet,Safari,Windows,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S135,U10576,2026-06-29 10:34:23,2026-06-29 11:14:23,Email,Give,Tablet,Safari,MacOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S136,U4641,2026-07-04 02:46:50,2026-07-04 03:10:50,Organic,Air,Mobile,Safari,Windows,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S137,U28365,2026-07-03 11:26:47,2026-07-03 11:45:47,Direct,Add,Desktop,Firefox,Android,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S138,U21055,2026-07-03 09:41:25,2026-07-03 10:00:25,Google Ads,Former,Mobile,Edge,iOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S139,U19129,2026-06-29 23:39:58,2026-06-30 00:17:58,Organic,Success,Tablet,Firefox,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S140,U20967,2026-07-02 00:42:16,2026-07-02 01:20:16,Direct,Usually,Desktop,Edge,Android,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S141,U19547,2026-07-04 16:59:39,2026-07-04 17:22:39,Email,Pressure,Tablet,Chrome,MacOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S142,U17739,2026-07-01 13:21:52,2026-07-01 13:32:52,Instagram,Every,Tablet,Edge,MacOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S143,U16731,2026-07-05 03:38:15,2026-07-05 04:08:15,Google Ads,Control,Mobile,Edge,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S144,U29590,2026-06-30 06:07:34,2026-06-30 06:20:34,Facebook,Think,Tablet,Safari,Windows,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S145,U1264,2026-07-03 20:39:12,2026-07-03 20:49:12,Facebook,Choose,Tablet,Chrome,MacOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S146,U21321,2026-06-30 01:59:30,2026-06-30 02:08:30,Organic,Be,Tablet,Chrome,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S147,U22056,2026-06-30 21:28:04,2026-06-30 22:05:04,Facebook,Hot,Tablet,Chrome,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S148,U22719,2026-07-02 11:26:59,2026-07-02 11:32:59,Instagram,Place,Tablet,Edge,MacOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S149,U1971,2026-07-01 15:08:38,2026-07-01 15:43:38,Direct,Democrat,Tablet,Safari,iOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S150,U15120,2026-07-02 10:52:19,2026-07-02 11:14:19,Instagram,President,Tablet,Edge,iOS,/products
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S151,U31395,2026-07-04 21:02:24,2026-07-04 21:37:24,Facebook,Thus,Desktop,Safari,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S152,U32711,2026-06-30 09:58:51,2026-06-30 10:09:51,Organic,Writer,Desktop,Edge,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S153,U30661,2026-07-05 08:14:33,2026-07-05 08:25:33,Email,Staff,Mobile,Edge,Windows,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S154,U32884,2026-07-03 18:34:07,2026-07-03 18:51:07,Instagram,Close,Tablet,Edge,iOS,/home
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S155,U2218,2026-06-29 09:36:12,2026-06-29 09:49:12,Instagram,Firm,Tablet,Safari,iOS,/offers
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,S156,U30136,2026-07-02 16:36:12,2026-07-02 17:03:12,Instagram,Significant,Mobile,Chrome,MacOS,/products
