run_id,batch_id,session_id,user_id,session_start,session_end,traffic_source,campaign_name,device_type,browser,operating_system,landing_page
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S18,U8178,2026-05-30 18:24:37,2026-05-30 18:36:37,Facebook,Run,Mobile,Chrome,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S19,U20495,2026-05-28 07:07:34,2026-05-28 07:27:34,Email,Marriage,Tablet,Safari,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S20,U2565,2026-05-27 03:20:55,2026-05-27 03:50:55,Direct,Watch,Desktop,Edge,Windows,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S21,U33778,2026-05-26 21:55:26,2026-05-26 22:23:26,Facebook,Of,Mobile,Safari,Android,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S22,U24340,2026-05-30 18:36:54,2026-05-30 18:51:54,Google Ads,Beat,Tablet,Chrome,MacOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S23,U19155,2026-05-29 04:55:35,2026-05-29 05:29:35,Organic,Role,Desktop,Firefox,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S24,U25297,2026-05-28 10:17:48,2026-05-28 10:34:48,Facebook,High,Tablet,Firefox,Windows,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S25,U25336,2026-05-29 18:54:00,2026-05-29 19:33:00,Google Ads,Establish,Mobile,Chrome,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S26,U6083,2026-05-30 09:39:43,2026-05-30 09:47:43,Direct,Computer,Desktop,Safari,Windows,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S27,U12352,2026-05-27 00:44:49,2026-05-27 00:48:49,Email,Vote,Tablet,Firefox,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S28,U5750,2026-05-27 06:11:05,2026-05-27 06:29:05,Facebook,Could,Tablet,Chrome,Windows,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S29,U12092,2026-05-25 21:47:17,2026-05-25 21:57:17,Direct,Tough,Tablet,Edge,Windows,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S30,U3988,2026-05-26 08:21:40,2026-05-26 08:29:40,Email,Fine,Tablet,Safari,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S31,U18684,2026-05-31 13:35:36,2026-05-31 14:14:36,Google Ads,Movement,Tablet,Chrome,Android,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S32,U15929,2026-05-30 14:55:01,2026-05-30 15:30:01,Direct,Leg,Desktop,Safari,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S33,U26576,2026-05-27 07:41:01,2026-05-27 08:05:01,Organic,Order,Desktop,Firefox,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S34,U22288,2026-05-28 08:58:22,2026-05-28 09:31:22,Instagram,Hundred,Mobile,Chrome,Windows,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S35,U34792,2026-05-28 23:08:18,2026-05-28 23:27:18,Google Ads,Imagine,Tablet,Chrome,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S36,U16818,2026-05-27 15:56:39,2026-05-27 16:34:39,Google Ads,Fund,Tablet,Chrome,MacOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S37,U13327,2026-05-28 13:07:27,2026-05-28 13:32:27,Email,Understand,Mobile,Firefox,Windows,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S38,U17404,2026-05-28 01:45:55,2026-05-28 02:25:55,Facebook,Clearly,Mobile,Edge,MacOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S39,U30787,2026-05-30 05:26:38,2026-05-30 05:59:38,Instagram,Perhaps,Tablet,Edge,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S40,U23951,2026-05-31 06:10:15,2026-05-31 06:41:15,Organic,Energy,Tablet,Safari,Android,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S41,U19547,2026-05-29 16:57:23,2026-05-29 17:26:23,Google Ads,Many,Desktop,Safari,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S42,U5897,2026-05-27 02:14:43,2026-05-27 02:53:43,Direct,Rich,Desktop,Chrome,Windows,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S43,U21116,2026-05-31 20:39:52,2026-05-31 20:53:52,Email,Girl,Desktop,Safari,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S44,U26043,2026-05-31 07:38:46,2026-05-31 08:06:46,Email,Bring,Desktop,Safari,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S45,U26199,2026-05-28 07:17:57,2026-05-28 07:21:57,Google Ads,Section,Tablet,Firefox,Android,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S46,U22617,2026-05-27 19:16:08,2026-05-27 19:30:08,Direct,Truth,Desktop,Edge,Windows,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S47,U25754,2026-05-27 02:12:12,2026-05-27 02:43:12,Facebook,Soldier,Desktop,Firefox,Android,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S48,U3998,2026-05-26 18:53:43,2026-05-26 19:19:43,Facebook,Anyone,Desktop,Chrome,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S49,U33280,2026-05-27 16:43:55,2026-05-27 16:51:55,Organic,Design,Mobile,Firefox,Windows,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S50,U32701,2026-05-31 18:56:44,2026-05-31 19:23:44,Direct,Lawyer,Mobile,Chrome,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S51,U28112,2026-05-28 18:26:17,2026-05-28 18:40:17,Instagram,Big,Mobile,Edge,Windows,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S52,U25089,2026-05-28 00:22:32,2026-05-28 00:25:32,Organic,Always,Mobile,Edge,Android,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S53,U22158,2026-05-30 04:17:54,2026-05-30 04:41:54,Instagram,Treat,Desktop,Edge,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S54,U32733,2026-05-27 08:10:32,2026-05-27 08:28:32,Direct,Can,Tablet,Chrome,Android,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S55,U33929,2026-05-28 09:46:33,2026-05-28 10:18:33,Organic,Involve,Tablet,Firefox,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S56,U31394,2026-05-31 06:40:55,2026-05-31 07:00:55,Facebook,Huge,Desktop,Edge,Android,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S57,U6641,2026-05-29 04:05:31,2026-05-29 04:25:31,Email,Back,Mobile,Firefox,Windows,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S58,U19890,2026-05-26 19:23:05,2026-05-26 19:25:05,Facebook,Clear,Mobile,Edge,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S59,U31282,2026-05-31 11:07:57,2026-05-31 11:46:57,Direct,Consider,Mobile,Chrome,Android,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S60,U32337,2026-05-28 12:11:32,2026-05-28 12:15:32,Instagram,Capital,Tablet,Edge,MacOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S61,U23751,2026-05-28 18:18:36,2026-05-28 18:48:36,Google Ads,Itself,Mobile,Firefox,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S62,U10658,2026-05-30 16:43:32,2026-05-30 17:15:32,Instagram,Yourself,Mobile,Edge,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S63,U9110,2026-05-27 09:59:52,2026-05-27 10:32:52,Direct,Low,Tablet,Firefox,MacOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S64,U8395,2026-05-28 10:33:38,2026-05-28 10:46:38,Organic,And,Mobile,Edge,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S65,U19779,2026-05-29 18:15:51,2026-05-29 18:23:51,Organic,Recent,Desktop,Chrome,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S66,U6196,2026-05-29 23:52:33,2026-05-30 00:02:33,Direct,Stage,Desktop,Edge,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S67,U7490,2026-05-31 05:22:49,2026-05-31 05:49:49,Organic,Member,Mobile,Edge,Android,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S68,U25938,2026-05-26 14:31:20,2026-05-26 15:11:20,Organic,Act,Tablet,Edge,Android,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S69,U11276,2026-05-26 13:35:20,2026-05-26 14:03:20,Email,Art,Desktop,Firefox,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S70,U28026,2026-05-27 16:13:37,2026-05-27 16:27:37,Google Ads,Note,Tablet,Safari,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S71,U15308,2026-05-26 00:23:12,2026-05-26 01:03:12,Google Ads,Source,Mobile,Safari,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S72,U1583,2026-05-28 14:02:56,2026-05-28 14:32:56,Organic,City,Mobile,Chrome,Android,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S73,U29567,2026-05-26 15:30:35,2026-05-26 15:46:35,Organic,Arm,Mobile,Firefox,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S74,U27401,2026-05-31 08:14:10,2026-05-31 08:46:10,Organic,Very,Mobile,Edge,Android,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S75,U15799,2026-05-29 08:36:25,2026-05-29 08:40:25,Direct,Discuss,Desktop,Edge,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S76,U15915,2026-05-27 16:48:02,2026-05-27 17:28:02,Organic,Firm,Tablet,Chrome,Android,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S77,U25695,2026-05-29 19:01:26,2026-05-29 19:41:26,Organic,Student,Desktop,Edge,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S78,U25658,2026-05-31 20:08:04,2026-05-31 20:13:04,Direct,Carry,Mobile,Safari,MacOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S79,U14363,2026-05-29 09:16:38,2026-05-29 09:54:38,Email,Police,Mobile,Safari,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S80,U28224,2026-05-26 13:50:08,2026-05-26 14:13:08,Facebook,Mother,Desktop,Edge,Windows,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S81,U13383,2026-05-27 18:41:27,2026-05-27 18:51:27,Instagram,Sport,Mobile,Safari,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S82,U11975,2026-05-26 01:35:05,2026-05-26 02:04:05,Email,Law,Mobile,Edge,Windows,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S83,U32845,2026-05-31 03:36:55,2026-05-31 03:51:55,Google Ads,Necessary,Mobile,Chrome,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S84,U30178,2026-05-31 12:07:37,2026-05-31 12:30:37,Email,Interest,Mobile,Chrome,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S85,U27014,2026-05-28 07:11:42,2026-05-28 07:17:42,Facebook,Drug,Tablet,Chrome,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S86,U12752,2026-05-29 02:41:23,2026-05-29 03:15:23,Organic,Political,Mobile,Chrome,MacOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S87,U5147,2026-05-27 16:53:50,2026-05-27 17:16:50,Direct,Likely,Mobile,Safari,MacOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S88,U5837,2026-05-28 07:36:58,2026-05-28 07:40:58,Instagram,Fire,Desktop,Edge,Windows,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S89,U10424,2026-05-28 15:08:18,2026-05-28 15:29:18,Email,Summer,Desktop,Safari,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S90,U25178,2026-05-31 17:30:16,2026-05-31 18:10:16,Instagram,Then,Tablet,Safari,MacOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S91,U9874,2026-05-27 03:49:37,2026-05-27 03:53:37,Direct,Number,Tablet,Firefox,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S92,U25853,2026-05-28 12:12:21,2026-05-28 12:17:21,Direct,Daughter,Desktop,Safari,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S93,U22544,2026-05-29 12:49:33,2026-05-29 13:06:33,Email,Save,Mobile,Firefox,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S94,U31471,2026-05-30 03:22:52,2026-05-30 03:33:52,Direct,Never,Desktop,Chrome,MacOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S95,U30123,2026-05-31 02:18:30,2026-05-31 02:43:30,Google Ads,Behavior,Tablet,Edge,Android,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S96,U31940,2026-05-29 13:47:02,2026-05-29 13:49:02,Email,Name,Tablet,Firefox,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S97,U17702,2026-05-30 03:23:40,2026-05-30 03:26:40,Direct,Firm,Desktop,Firefox,MacOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S98,U21672,2026-05-27 00:48:22,2026-05-27 01:11:22,Organic,Economy,Mobile,Safari,MacOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S99,U1712,2026-05-28 14:10:22,2026-05-28 14:21:22,Email,Image,Mobile,Firefox,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S100,U29178,2026-05-27 08:22:51,2026-05-27 08:41:51,Facebook,Such,Desktop,Chrome,Windows,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S101,U34695,2026-05-29 03:33:58,2026-05-29 03:48:58,Google Ads,Rest,Mobile,Chrome,MacOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S102,U20807,2026-05-26 15:45:36,2026-05-26 15:54:36,Google Ads,Determine,Mobile,Edge,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S103,U31711,2026-05-30 19:46:28,2026-05-30 20:16:28,Facebook,They,Tablet,Chrome,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S104,U20411,2026-05-27 01:57:25,2026-05-27 02:29:25,Direct,Material,Tablet,Firefox,Windows,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S105,U24135,2026-05-27 12:12:30,2026-05-27 12:37:30,Direct,Ever,Mobile,Edge,MacOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S106,U3958,2026-05-28 13:17:07,2026-05-28 13:52:07,Facebook,Industry,Desktop,Chrome,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S107,U4340,2026-05-27 15:45:27,2026-05-27 16:05:27,Organic,About,Desktop,Safari,Windows,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S108,U21875,2026-05-30 19:49:01,2026-05-30 20:19:01,Facebook,Parent,Desktop,Chrome,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S109,U25585,2026-05-27 17:51:50,2026-05-27 18:02:50,Google Ads,Know,Desktop,Edge,MacOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S110,U25901,2026-05-27 01:19:28,2026-05-27 01:35:28,Direct,Unit,Mobile,Firefox,Windows,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S111,U27111,2026-05-26 19:30:08,2026-05-26 19:53:08,Instagram,Many,Desktop,Edge,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S112,U27737,2026-05-30 14:18:49,2026-05-30 14:38:49,Facebook,Six,Mobile,Safari,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S113,U31701,2026-05-31 08:18:02,2026-05-31 08:19:02,Email,May,Desktop,Safari,MacOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S114,U4150,2026-05-30 03:46:23,2026-05-30 04:13:23,Direct,Morning,Tablet,Chrome,MacOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S115,U14659,2026-05-31 00:12:56,2026-05-31 00:30:56,Instagram,Audience,Tablet,Safari,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S116,U29763,2026-05-30 13:46:52,2026-05-30 14:22:52,Direct,Loss,Desktop,Firefox,Android,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S117,U10968,2026-05-29 16:49:58,2026-05-29 17:22:58,Organic,Number,Tablet,Chrome,Windows,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S118,U10163,2026-05-31 02:54:19,2026-05-31 03:30:19,Direct,Into,Desktop,Safari,Windows,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S119,U10343,2026-05-31 17:09:26,2026-05-31 17:38:26,Instagram,Black,Tablet,Safari,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S120,U11212,2026-05-26 21:13:06,2026-05-26 21:46:06,Organic,Rate,Tablet,Firefox,Windows,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S121,U17458,2026-05-30 00:33:33,2026-05-30 01:01:33,Organic,Challenge,Mobile,Chrome,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S122,U34530,2026-05-27 17:02:00,2026-05-27 17:08:00,Organic,Over,Mobile,Chrome,iOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S123,U26292,2026-05-30 12:34:45,2026-05-30 13:07:45,Facebook,Model,Mobile,Edge,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S124,U8037,2026-05-31 06:25:46,2026-05-31 06:46:46,Direct,Skin,Mobile,Edge,Windows,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S125,U20284,2026-05-30 09:58:47,2026-05-30 10:07:47,Google Ads,Customer,Mobile,Safari,Android,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S126,U1713,2026-05-28 05:15:10,2026-05-28 05:29:10,Direct,Personal,Mobile,Safari,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S127,U17875,2026-05-27 12:00:50,2026-05-27 12:12:50,Instagram,There,Desktop,Firefox,MacOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S128,U14469,2026-05-27 08:26:31,2026-05-27 09:02:31,Instagram,Trip,Tablet,Firefox,Windows,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S129,U5505,2026-05-27 22:54:49,2026-05-27 23:30:49,Instagram,Modern,Tablet,Safari,MacOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S130,U1673,2026-05-28 08:17:22,2026-05-28 08:24:22,Email,Drop,Mobile,Safari,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S131,U5032,2026-05-31 10:50:55,2026-05-31 11:30:55,Email,Test,Desktop,Chrome,MacOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S132,U29788,2026-05-27 11:15:33,2026-05-27 11:44:33,Instagram,Save,Desktop,Chrome,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S133,U3106,2026-05-30 06:58:02,2026-05-30 07:33:02,Organic,Seem,Desktop,Chrome,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S134,U26766,2026-05-26 06:29:34,2026-05-26 07:02:34,Instagram,Yard,Tablet,Firefox,MacOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S135,U29093,2026-05-29 03:29:19,2026-05-29 03:36:19,Direct,Statement,Tablet,Edge,MacOS,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S136,U14255,2026-05-30 09:17:55,2026-05-30 09:25:55,Email,Road,Mobile,Firefox,MacOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S137,U16562,2026-05-28 00:02:51,2026-05-28 00:36:51,Instagram,I,Mobile,Chrome,Windows,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S138,U34237,2026-05-27 19:23:27,2026-05-27 19:53:27,Direct,Well,Tablet,Chrome,Android,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S139,U24598,2026-05-27 22:37:38,2026-05-27 22:39:38,Email,Difference,Mobile,Firefox,Windows,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S140,U15856,2026-05-26 03:01:59,2026-05-26 03:05:59,Email,Environmental,Mobile,Edge,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S141,U23649,2026-05-26 19:12:52,2026-05-26 19:42:52,Organic,View,Tablet,Chrome,Windows,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S142,U478,2026-05-31 05:35:19,2026-05-31 06:14:19,Direct,Fill,Mobile,Safari,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S143,U20076,2026-05-28 11:05:50,2026-05-28 11:30:50,Instagram,Price,Desktop,Safari,Android,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S144,U20826,2026-05-31 13:25:51,2026-05-31 13:46:51,Email,Interview,Tablet,Chrome,Windows,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S145,U30513,2026-05-27 17:52:00,2026-05-27 18:03:00,Instagram,Try,Tablet,Safari,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S146,U18659,2026-05-31 14:29:02,2026-05-31 14:45:02,Direct,Decade,Desktop,Chrome,Windows,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S147,U11972,2026-05-31 10:56:29,2026-05-31 11:16:29,Instagram,Voice,Tablet,Edge,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S148,U33430,2026-05-31 09:16:21,2026-05-31 09:49:21,Email,Walk,Desktop,Safari,iOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S149,U12885,2026-05-27 15:45:07,2026-05-27 15:46:07,Instagram,Parent,Desktop,Firefox,Android,/offers
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S150,U10324,2026-05-28 02:17:44,2026-05-28 02:39:44,Instagram,Experience,Desktop,Chrome,Windows,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S151,U11459,2026-05-31 18:28:07,2026-05-31 19:05:07,Email,Surface,Tablet,Edge,MacOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S152,U27649,2026-05-31 04:26:32,2026-05-31 04:59:32,Direct,Surface,Mobile,Chrome,MacOS,/products
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S153,U26816,2026-05-28 14:14:12,2026-05-28 14:42:12,Instagram,Wide,Mobile,Chrome,iOS,/home
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,S154,U2010,2026-05-28 15:46:28,2026-05-28 16:17:28,Google Ads,Think,Tablet,Edge,iOS,/offers
