run_id,batch_id,session_id,user_id,session_start,session_end,traffic_source,campaign_name,device_type,browser,operating_system,landing_page
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S66,U1021,2026-06-06 02:41:22,2026-06-06 03:01:22,Email,Factor,Mobile,Chrome,iOS,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S67,U29816,2026-06-02 14:53:19,2026-06-02 15:19:19,Direct,Total,Mobile,Firefox,Windows,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S68,U18782,2026-06-03 09:13:48,2026-06-03 09:22:48,Google Ads,Particular,Desktop,Firefox,iOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S69,U26430,2026-06-03 06:11:28,2026-06-03 06:45:28,Organic,Sort,Desktop,Safari,Windows,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S70,U23182,2026-06-04 15:41:42,2026-06-04 15:45:42,Organic,Evening,Desktop,Safari,Windows,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S71,U4515,2026-06-06 02:30:05,2026-06-06 02:46:05,Instagram,Lead,Desktop,Firefox,iOS,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S72,U34315,2026-06-04 00:45:03,2026-06-04 01:23:03,Google Ads,Quickly,Mobile,Firefox,Windows,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S73,U5930,2026-06-06 11:21:18,2026-06-06 11:56:18,Organic,Thank,Mobile,Firefox,iOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S74,U8272,2026-06-02 01:56:31,2026-06-02 02:10:31,Organic,Ground,Desktop,Edge,Android,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S75,U13086,2026-06-03 06:39:02,2026-06-03 06:54:02,Direct,World,Mobile,Edge,iOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S76,U19626,2026-06-05 02:26:10,2026-06-05 02:41:10,Facebook,Reach,Tablet,Safari,iOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S77,U19930,2026-06-03 15:09:37,2026-06-03 15:45:37,Google Ads,Whose,Mobile,Firefox,MacOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S78,U34280,2026-06-06 16:07:45,2026-06-06 16:46:45,Instagram,Enter,Mobile,Firefox,MacOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S79,U15440,2026-06-05 19:05:45,2026-06-05 19:09:45,Email,Environmental,Desktop,Chrome,Android,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S80,U11533,2026-06-06 01:08:31,2026-06-06 01:10:31,Email,Not,Desktop,Edge,Android,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S81,U2598,2026-06-04 19:31:45,2026-06-04 19:46:45,Organic,Budget,Tablet,Chrome,iOS,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S82,U15695,2026-06-06 05:10:45,2026-06-06 05:44:45,Email,Everybody,Tablet,Firefox,MacOS,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S83,U16982,2026-06-03 13:00:01,2026-06-03 13:11:01,Organic,Test,Tablet,Safari,Windows,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S84,U34700,2026-06-02 05:46:16,2026-06-02 06:09:16,Organic,Officer,Desktop,Chrome,iOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S85,U13270,2026-06-06 18:26:57,2026-06-06 18:57:57,Google Ads,Prove,Tablet,Safari,Android,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S86,U29942,2026-06-06 00:21:46,2026-06-06 00:54:46,Google Ads,Consider,Mobile,Firefox,iOS,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S87,U24820,2026-06-05 22:34:04,2026-06-05 23:07:04,Direct,Case,Desktop,Safari,Windows,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S88,U3951,2026-06-07 05:14:02,2026-06-07 05:28:02,Organic,Oil,Mobile,Firefox,Windows,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S89,U25827,2026-06-02 02:12:18,2026-06-02 02:24:18,Email,Up,Mobile,Safari,Windows,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S90,U11141,2026-06-06 01:02:46,2026-06-06 01:35:46,Organic,Others,Tablet,Firefox,Android,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S91,U6650,2026-06-07 19:26:12,2026-06-07 20:06:12,Google Ads,News,Mobile,Edge,iOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S92,U19268,2026-06-07 08:57:07,2026-06-07 09:16:07,Direct,Enough,Tablet,Safari,Android,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S93,U27333,2026-06-04 13:34:02,2026-06-04 14:07:02,Email,Material,Tablet,Edge,MacOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S94,U28795,2026-06-03 11:53:05,2026-06-03 11:57:05,Direct,Region,Tablet,Safari,iOS,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S95,U3343,2026-06-02 01:34:06,2026-06-02 01:54:06,Instagram,Control,Mobile,Chrome,MacOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S96,U21867,2026-06-05 06:32:51,2026-06-05 06:36:51,Instagram,Tell,Mobile,Edge,iOS,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S97,U7757,2026-06-04 02:04:34,2026-06-04 02:22:34,Instagram,Dark,Mobile,Edge,Android,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S98,U34937,2026-06-02 04:35:42,2026-06-02 04:43:42,Direct,Congress,Mobile,Chrome,Android,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S99,U14191,2026-06-03 23:54:44,2026-06-04 00:21:44,Email,Close,Tablet,Firefox,Windows,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S100,U18409,2026-06-04 02:47:11,2026-06-04 02:55:11,Google Ads,Other,Tablet,Chrome,Android,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S101,U8785,2026-06-03 00:55:35,2026-06-03 01:00:35,Direct,Meet,Desktop,Safari,iOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S102,U1343,2026-06-04 05:19:34,2026-06-04 05:23:34,Email,Teach,Mobile,Edge,MacOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S103,U16268,2026-06-02 21:30:49,2026-06-02 21:37:49,Direct,Police,Tablet,Safari,MacOS,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S104,U21877,2026-06-02 19:29:51,2026-06-02 19:50:51,Email,Person,Desktop,Edge,iOS,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S105,U1247,2026-06-03 00:14:10,2026-06-03 00:17:10,Google Ads,Product,Mobile,Edge,Android,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S106,U478,2026-06-07 03:53:57,2026-06-07 04:04:57,Direct,Line,Desktop,Safari,MacOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S107,U24424,2026-06-06 22:10:30,2026-06-06 22:47:30,Email,Once,Desktop,Chrome,Android,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S108,U7258,2026-06-04 03:58:04,2026-06-04 04:02:04,Instagram,Hard,Desktop,Edge,Android,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S109,U34750,2026-06-04 08:30:49,2026-06-04 08:50:49,Facebook,Room,Tablet,Safari,Android,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S110,U19788,2026-06-06 16:43:14,2026-06-06 16:58:14,Instagram,Remember,Desktop,Firefox,Windows,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S111,U23482,2026-06-06 09:29:24,2026-06-06 09:38:24,Organic,Between,Mobile,Edge,Windows,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S112,U26114,2026-06-03 23:53:32,2026-06-04 00:21:32,Google Ads,Year,Tablet,Safari,Android,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S113,U29742,2026-06-07 00:17:27,2026-06-07 00:55:27,Organic,Six,Mobile,Safari,Android,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S114,U1050,2026-06-03 18:52:32,2026-06-03 19:05:32,Instagram,Set,Tablet,Safari,MacOS,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S115,U2633,2026-06-04 04:09:35,2026-06-04 04:13:35,Facebook,New,Tablet,Edge,MacOS,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S116,U28840,2026-06-04 08:03:30,2026-06-04 08:23:30,Facebook,Form,Desktop,Chrome,Windows,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S117,U24087,2026-06-07 08:57:40,2026-06-07 09:24:40,Facebook,Throw,Tablet,Edge,MacOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S118,U6173,2026-06-04 23:05:45,2026-06-04 23:29:45,Organic,Energy,Tablet,Safari,MacOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S119,U29264,2026-06-03 19:23:49,2026-06-03 19:49:49,Organic,Phone,Tablet,Chrome,Windows,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S120,U16526,2026-06-03 12:42:07,2026-06-03 13:19:07,Facebook,Here,Desktop,Firefox,MacOS,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S121,U16235,2026-06-07 04:16:13,2026-06-07 04:38:13,Facebook,Career,Mobile,Firefox,Windows,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S122,U21669,2026-06-03 05:08:01,2026-06-03 05:32:01,Google Ads,Stock,Desktop,Safari,Windows,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S123,U9203,2026-06-04 15:38:22,2026-06-04 15:49:22,Facebook,High,Desktop,Chrome,MacOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S124,U17396,2026-06-07 05:01:46,2026-06-07 05:34:46,Direct,Surface,Mobile,Chrome,Android,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S125,U12211,2026-06-06 18:56:08,2026-06-06 19:17:08,Google Ads,Home,Mobile,Safari,iOS,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S126,U7642,2026-06-07 03:09:54,2026-06-07 03:44:54,Google Ads,Since,Mobile,Safari,iOS,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S127,U18848,2026-06-04 10:42:18,2026-06-04 11:10:18,Facebook,Mr,Tablet,Firefox,MacOS,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S128,U20411,2026-06-02 02:05:15,2026-06-02 02:15:15,Google Ads,Development,Tablet,Edge,Windows,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S129,U28477,2026-06-07 11:34:36,2026-06-07 11:46:36,Organic,Necessary,Mobile,Edge,Windows,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S130,U18801,2026-06-05 18:19:45,2026-06-05 18:46:45,Google Ads,Adult,Tablet,Firefox,iOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S131,U24970,2026-06-02 22:20:11,2026-06-02 22:34:11,Direct,Store,Desktop,Firefox,iOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S132,U14213,2026-06-07 15:48:36,2026-06-07 16:21:36,Email,Day,Desktop,Edge,MacOS,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S133,U21769,2026-06-05 05:26:36,2026-06-05 06:02:36,Email,Entire,Tablet,Safari,MacOS,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S134,U15124,2026-06-04 19:58:27,2026-06-04 20:27:27,Instagram,List,Desktop,Edge,Android,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S135,U24517,2026-06-03 18:27:43,2026-06-03 18:56:43,Direct,Source,Desktop,Edge,MacOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S136,U28972,2026-06-06 01:23:15,2026-06-06 01:31:15,Facebook,Take,Mobile,Firefox,Windows,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S137,U31425,2026-06-03 14:09:25,2026-06-03 14:26:25,Organic,Decide,Desktop,Safari,MacOS,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S138,U29854,2026-06-06 08:08:59,2026-06-06 08:26:59,Email,Letter,Tablet,Firefox,Windows,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S139,U618,2026-06-05 02:31:26,2026-06-05 02:38:26,Facebook,Sister,Desktop,Chrome,MacOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S140,U24044,2026-06-03 13:04:45,2026-06-03 13:44:45,Email,Head,Mobile,Safari,MacOS,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S141,U30305,2026-06-03 03:26:22,2026-06-03 03:48:22,Google Ads,Dark,Desktop,Firefox,MacOS,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S142,U807,2026-06-02 14:10:56,2026-06-02 14:19:56,Facebook,Shake,Desktop,Edge,Windows,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S143,U1841,2026-06-05 11:24:18,2026-06-05 11:43:18,Direct,Attention,Desktop,Firefox,MacOS,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S144,U24082,2026-06-03 23:46:03,2026-06-04 00:18:03,Organic,Western,Mobile,Safari,MacOS,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S145,U34553,2026-06-04 17:55:12,2026-06-04 18:31:12,Direct,Debate,Desktop,Firefox,MacOS,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S146,U809,2026-06-06 04:27:52,2026-06-06 04:33:52,Instagram,Care,Mobile,Firefox,Android,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S147,U33522,2026-06-04 04:52:33,2026-06-04 05:20:33,Instagram,Foot,Desktop,Safari,iOS,/products
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S148,U1286,2026-06-06 11:45:22,2026-06-06 11:46:22,Instagram,Cover,Desktop,Edge,Windows,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S149,U13826,2026-06-03 14:28:07,2026-06-03 15:06:07,Organic,Stay,Tablet,Edge,iOS,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S150,U33601,2026-06-04 21:36:39,2026-06-04 22:14:39,Google Ads,Entire,Desktop,Chrome,iOS,/offers
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S151,U12748,2026-06-03 16:31:55,2026-06-03 16:38:55,Email,Process,Tablet,Edge,Windows,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S152,U30774,2026-06-06 07:44:24,2026-06-06 08:09:24,Instagram,Start,Tablet,Chrome,MacOS,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S153,U24745,2026-06-06 07:31:11,2026-06-06 08:09:11,Facebook,Seem,Tablet,Edge,Windows,/home
72e8cd21-4747-456a-bffd-d6498ce448d1,2026_W23,S154,U34048,2026-06-05 11:52:54,2026-06-05 12:28:54,Email,Population,Mobile,Firefox,Windows,/offers
