run_id,batch_id,event_id,user_id,session_id,event_timestamp,event_type,product_id,variant
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,62,U18140,S858,2026-05-30 19:16:28,homepage_visit,P101,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,63,U228,S887,2026-05-30 11:08:02,homepage_visit,P133,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,64,U3137,S951,2026-05-30 16:51:24,homepage_visit,P155,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,65,U18400,S3808,2026-05-30 10:41:56,homepage_visit,P196,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,66,U17523,S551,2026-05-27 22:02:53,homepage_visit,P144,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,67,U31558,S2834,2026-05-29 02:06:58,homepage_visit,P189,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,68,U16588,S2896,2026-05-28 16:36:55,homepage_visit,P7,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,69,U21779,S646,2026-05-29 18:44:56,homepage_visit,P104,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,70,U25212,S3167,2026-05-29 19:17:13,homepage_visit,P184,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,71,U4956,S3485,2026-05-28 19:21:49,homepage_visit,P3,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,72,U2427,S3980,2026-05-28 14:14:28,homepage_visit,P126,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,73,U27401,S74,2026-05-26 02:15:38,homepage_visit,P121,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,74,U3049,S3943,2026-05-30 15:05:58,homepage_visit,P74,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,75,U8084,S3145,2026-05-26 12:49:39,homepage_visit,P90,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,76,U21448,S1623,2026-05-25 22:37:19,homepage_visit,P37,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,77,U27460,S1227,2026-05-27 18:33:16,homepage_visit,P61,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,78,U30151,S4022,2026-05-28 20:23:10,homepage_visit,P105,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,79,U19451,S1782,2026-05-26 05:19:13,homepage_visit,P50,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,80,U14673,S3177,2026-05-26 03:59:47,homepage_visit,P26,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,81,U3484,S2975,2026-05-27 10:26:06,homepage_visit,P53,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,82,U23664,S975,2026-05-29 10:29:33,homepage_visit,P46,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,83,U11983,S3267,2026-05-27 15:43:37,homepage_visit,P62,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,84,U32977,S1978,2026-05-31 08:10:26,homepage_visit,P186,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,85,U17208,S1948,2026-05-31 09:16:12,homepage_visit,P10,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,86,U3772,S3838,2026-05-30 01:52:44,homepage_visit,P130,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,87,U10327,S380,2026-05-27 09:53:12,homepage_visit,P158,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,88,U31296,S2719,2026-05-26 06:06:01,homepage_visit,P149,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,89,U21103,S978,2026-05-31 02:44:30,homepage_visit,P60,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,90,U11436,S2927,2026-05-30 15:25:50,homepage_visit,P106,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,91,U22138,S2799,2026-05-28 22:58:24,homepage_visit,P125,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,92,U4791,S1631,2026-05-29 18:43:57,homepage_visit,P71,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,93,U10254,S3939,2026-05-25 23:42:16,homepage_visit,P41,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,94,U25601,S1607,2026-05-27 02:57:28,homepage_visit,P10,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,95,U25196,S1304,2026-05-29 00:46:02,homepage_visit,P110,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,96,U18427,S1510,2026-05-26 12:29:08,homepage_visit,P10,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,97,U7632,S3526,2026-05-26 19:09:43,homepage_visit,P182,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,98,U3031,S3162,2026-05-27 01:43:09,homepage_visit,P78,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,99,U10434,S3887,2026-05-26 05:46:46,homepage_visit,P181,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,100,U14239,S3373,2026-05-30 05:27:12,homepage_visit,P72,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,101,U4210,S1851,2026-05-29 07:10:10,homepage_visit,P131,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,102,U32886,S3706,2026-05-30 18:03:32,homepage_visit,P167,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,103,U14426,S1047,2026-05-30 14:19:17,homepage_visit,P45,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,104,U19551,S3870,2026-05-26 09:01:32,homepage_visit,P119,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,105,U3530,S2082,2026-05-26 21:00:21,homepage_visit,P103,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,106,U1129,S1059,2026-05-26 17:50:17,homepage_visit,P16,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,107,U6526,S1259,2026-05-27 07:07:53,homepage_visit,P165,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,108,U19785,S212,2026-05-31 13:44:12,homepage_visit,P49,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,109,U6428,S242,2026-05-29 19:16:49,homepage_visit,P28,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,110,U7679,S739,2026-05-26 22:05:12,homepage_visit,P200,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,111,U15006,S3487,2026-05-26 22:36:46,homepage_visit,P159,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,112,U4349,S296,2026-05-31 13:52:42,homepage_visit,P93,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,113,U27854,S3228,2026-05-28 15:23:10,homepage_visit,P146,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,114,U29667,S2994,2026-05-27 18:50:26,homepage_visit,P9,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,115,U21371,S2066,2026-05-26 23:26:20,homepage_visit,P73,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,116,U17157,S1107,2026-05-26 06:45:46,homepage_visit,P2,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,117,U28404,S938,2026-05-26 10:19:00,homepage_visit,P96,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,118,U32337,S60,2026-05-27 17:02:39,homepage_visit,P118,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,119,U26996,S338,2026-05-31 13:12:44,homepage_visit,P12,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,120,U1755,S2466,2026-05-30 00:48:05,homepage_visit,P83,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,121,U20855,S1520,2026-05-29 02:54:10,homepage_visit,P81,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,122,U6023,S2054,2026-05-28 20:05:30,homepage_visit,P19,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,123,U32083,S3786,2026-05-31 02:55:08,homepage_visit,P153,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,124,U32701,S50,2026-05-28 01:52:48,homepage_visit,P22,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,125,U26056,S3873,2026-05-26 11:07:59,homepage_visit,P78,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,126,U26120,S3958,2026-05-28 23:55:22,homepage_visit,P53,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,127,U19223,S378,2026-05-28 06:39:29,homepage_visit,P187,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,128,U16588,S2896,2026-05-29 09:00:42,homepage_visit,P155,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,129,U23752,S2819,2026-05-26 10:27:37,homepage_visit,P87,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,130,U3240,S911,2026-05-30 16:25:13,homepage_visit,P67,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,131,U23866,S1308,2026-05-26 19:57:17,homepage_visit,P144,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,132,U13014,S3425,2026-05-29 07:10:56,homepage_visit,P21,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,133,U34756,S377,2026-05-31 21:25:58,homepage_visit,P72,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,134,U15102,S3842,2026-05-31 03:46:26,homepage_visit,P87,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,135,U15547,S536,2026-05-26 20:09:50,homepage_visit,P86,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,136,U2123,S385,2026-05-27 15:40:42,homepage_visit,P161,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,137,U17813,S877,2026-05-26 05:31:32,homepage_visit,P77,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,138,U7490,S67,2026-05-31 14:09:32,homepage_visit,P172,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,139,U13000,S1092,2026-05-28 01:01:11,homepage_visit,P14,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,140,U30064,S3603,2026-05-30 13:03:10,homepage_visit,P20,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,141,U29622,S815,2026-05-31 18:12:41,homepage_visit,P137,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,142,U30876,S3658,2026-05-31 13:48:17,homepage_visit,P166,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,143,U15008,S10,2026-05-29 11:49:32,homepage_visit,P34,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,144,U9117,S3476,2026-05-31 16:17:40,homepage_visit,P51,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,145,U27848,S3237,2026-05-29 11:05:54,homepage_visit,P73,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,146,U10909,S284,2026-05-27 19:06:58,homepage_visit,P39,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,147,U20126,S1384,2026-05-30 04:04:07,homepage_visit,P187,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,148,U30759,S3213,2026-05-29 22:03:43,homepage_visit,P10,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,149,U13519,S2236,2026-05-27 17:14:51,homepage_visit,P75,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,150,U32465,S3961,2026-05-28 07:29:02,homepage_visit,P146,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,151,U11634,S3576,2026-05-26 00:36:06,homepage_visit,P78,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,152,U26815,S580,2026-05-29 18:19:18,homepage_visit,P154,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,153,U22727,S1452,2026-05-31 02:51:16,homepage_visit,P73,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,154,U28097,S671,2026-05-30 18:55:06,homepage_visit,P198,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,155,U29867,S2153,2026-05-28 21:41:58,homepage_visit,P163,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,156,U539,S1483,2026-05-26 11:09:03,homepage_visit,P178,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,157,U32743,S2646,2026-05-31 16:07:07,homepage_visit,P179,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,158,U28775,S3006,2026-05-31 13:22:34,homepage_visit,P28,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,159,U31627,S3441,2026-05-27 17:40:10,homepage_visit,P62,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,160,U1129,S1059,2026-05-28 06:15:09,homepage_visit,P82,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,161,U13451,S2455,2026-05-30 03:51:15,homepage_visit,P8,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,162,U18095,S1198,2026-05-29 22:59:15,homepage_visit,P27,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,163,U32541,S3097,2026-05-27 03:12:06,homepage_visit,P71,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,164,U18224,S778,2026-05-30 17:24:12,homepage_visit,P84,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,165,U29605,S3643,2026-05-31 13:20:09,homepage_visit,P140,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,166,U15407,S559,2026-05-29 03:16:03,homepage_visit,P14,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,167,U19173,S1352,2026-05-27 20:11:39,homepage_visit,P103,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,168,U5050,S1989,2026-05-31 15:43:14,homepage_visit,P200,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,169,U14801,S1056,2026-05-28 12:33:30,homepage_visit,P182,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,170,U29426,S3839,2026-05-26 11:45:39,homepage_visit,P30,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,171,U23489,S1537,2026-05-26 06:03:22,homepage_visit,P78,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,172,U19257,S3051,2026-05-28 13:02:01,homepage_visit,P14,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,173,U14549,S2596,2026-05-29 18:07:22,homepage_visit,P135,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,174,U21518,S3384,2026-05-31 12:17:54,homepage_visit,P1,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,175,U2306,S3179,2026-05-31 05:34:21,homepage_visit,P77,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,176,U13795,S347,2026-05-30 21:46:32,homepage_visit,P49,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,177,U24081,S1325,2026-05-28 22:02:04,homepage_visit,P75,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,178,U7020,S1755,2026-05-30 18:25:05,homepage_visit,P103,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,179,U32991,S2648,2026-05-30 23:55:20,homepage_visit,P49,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,180,U26050,S2286,2026-05-30 17:24:54,homepage_visit,P8,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,181,U33768,S2929,2026-05-28 23:11:07,homepage_visit,P20,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,182,U33028,S2346,2026-05-28 01:38:26,homepage_visit,P109,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,183,U12338,S1982,2026-05-29 23:21:05,homepage_visit,P66,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,184,U21394,S1329,2026-05-30 07:45:41,homepage_visit,P113,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,185,U2613,S333,2026-05-28 11:24:14,homepage_visit,P142,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,186,U32145,S2488,2026-05-27 16:42:38,homepage_visit,P130,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,187,U18096,S1826,2026-05-28 23:37:59,homepage_visit,P115,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,188,U15590,S869,2026-05-29 12:09:39,homepage_visit,P22,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,189,U17936,S263,2026-05-28 23:58:28,homepage_visit,P130,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,190,U6653,S3121,2026-05-28 23:58:26,homepage_visit,P112,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,191,U26016,S3537,2026-05-30 12:40:59,homepage_visit,P195,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,192,U7880,S2943,2026-05-26 05:07:20,homepage_visit,P157,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,193,U23324,S1006,2026-05-27 01:46:17,homepage_visit,P6,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,194,U27111,S111,2026-05-26 16:31:26,homepage_visit,P151,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,195,U12282,S2567,2026-05-30 02:01:05,homepage_visit,P23,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,196,U26442,S1162,2026-05-28 18:00:03,homepage_visit,P55,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,197,U9200,S3725,2026-05-26 12:19:10,homepage_visit,P45,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,198,U5097,S1833,2026-05-29 04:29:11,homepage_visit,P89,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,199,U22004,S1029,2026-05-27 03:59:09,homepage_visit,P75,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,200,U7773,S3185,2026-05-26 01:28:11,homepage_visit,P65,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,201,U3595,S1862,2026-05-26 19:49:01,homepage_visit,P124,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,202,U29461,S2180,2026-05-27 11:21:31,homepage_visit,P66,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,203,U5470,S2953,2026-05-26 10:55:03,homepage_visit,P192,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,204,U28597,S2955,2026-05-30 02:22:53,homepage_visit,P127,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,205,U12282,S2567,2026-05-27 10:49:33,homepage_visit,P183,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,206,U21500,S472,2026-05-31 05:58:28,homepage_visit,P1,A
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,207,U20351,S1229,2026-05-26 08:12:54,homepage_visit,P51,B
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,208,U32001,S1328,2026-05-31 17:05:53,homepage_visit,P59,B
