run_id,batch_id,user_id,sign_up_date,gender,age_group,country,city,acquisition_channel,customer_segment
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U19,2025-07-02,Female,18-24,India,Kolkata,Organic,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U20,2025-05-27,Male,25-34,India,Chennai,Google Ads,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U21,2026-02-22,Prefer not to disclose,35-44,India,Pune,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U22,2025-07-10,Female,35-44,India,Lucknow,Facebook,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U23,2025-11-03,Female,35-44,India,Delhi,Direct,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U24,2024-06-05,Male,45+,India,Lucknow,Organic,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U25,2025-03-16,Male,45+,India,Kolkata,Google Ads,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U26,2025-01-10,Female,45+,India,Noida,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U27,2025-01-12,Prefer not to disclose,25-34,India,Pune,Google Ads,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U28,2024-09-08,Male,45+,India,Jaipur,Facebook,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U29,2025-01-02,Male,35-44,India,Kolkata,Instagram,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U30,2025-05-01,Female,18-24,India,Hyderabad,Google Ads,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U31,2024-07-04,Prefer not to disclose,25-34,India,Kolkata,Facebook,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U32,2024-12-20,Male,18-24,India,Mumbai,Facebook,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U33,2024-12-14,Male,35-44,India,Lucknow,Organic,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U34,2024-06-13,Prefer not to disclose,25-34,India,Mumbai,Google Ads,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U35,2025-12-06,Male,25-34,India,Delhi,Google Ads,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U36,2024-12-31,Prefer not to disclose,18-24,India,Jaipur,Google Ads,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U37,2025-05-24,Male,35-44,India,Mumbai,Instagram,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U38,2025-10-13,Male,35-44,India,Delhi,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U39,2025-08-02,Female,18-24,India,Kolkata,Direct,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U40,2026-04-05,Female,35-44,India,Jaipur,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U41,2024-09-19,Female,35-44,India,Mumbai,Direct,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U42,2024-07-27,Prefer not to disclose,35-44,India,Jaipur,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U43,2025-08-24,Male,18-24,India,Pune,Google Ads,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U44,2026-04-26,Male,45+,India,Lucknow,Google Ads,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U45,2025-07-25,Male,45+,India,Jaipur,Google Ads,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U46,2024-07-08,Male,18-24,India,Bangalore,Instagram,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U47,2024-11-27,Male,18-24,India,Noida,Email,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U48,2025-08-31,Female,45+,India,Mumbai,Email,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U49,2025-11-02,Prefer not to disclose,25-34,India,Lucknow,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U50,2026-04-04,Prefer not to disclose,25-34,India,Kolkata,Facebook,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U51,2025-05-29,Female,18-24,India,Bangalore,Email,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U52,2025-03-14,Female,35-44,India,Noida,Direct,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U53,2025-01-26,Male,25-34,India,Jaipur,Google Ads,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U54,2024-10-24,Male,18-24,India,Chennai,Facebook,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U55,2026-01-26,Prefer not to disclose,18-24,India,Kolkata,Organic,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U56,2026-04-30,Female,25-34,India,Noida,Direct,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U57,2025-02-09,Male,35-44,India,Lucknow,Instagram,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U58,2024-06-08,Male,35-44,India,Lucknow,Organic,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U59,2026-02-13,Male,18-24,India,Chennai,Instagram,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U60,2025-04-01,Female,45+,India,Pune,Direct,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U61,2024-09-21,Female,25-34,India,Lucknow,Google Ads,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U62,2025-06-05,Male,18-24,India,Jaipur,Instagram,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U63,2024-09-09,Prefer not to disclose,45+,India,Hyderabad,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U64,2025-06-15,Female,25-34,India,Jaipur,Google Ads,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U65,2026-02-28,Female,35-44,India,Lucknow,Facebook,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U66,2026-02-18,Prefer not to disclose,35-44,India,Lucknow,Organic,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U67,2025-11-17,Prefer not to disclose,25-34,India,Noida,Facebook,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U68,2026-05-26,Prefer not to disclose,45+,India,Chennai,Email,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U69,2026-02-17,Male,25-34,India,Mumbai,Facebook,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U70,2025-12-04,Male,45+,India,Noida,Email,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U71,2025-12-27,Prefer not to disclose,35-44,India,Hyderabad,Direct,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U72,2025-03-11,Female,45+,India,Noida,Organic,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U73,2026-02-15,Male,25-34,India,Jaipur,Instagram,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U74,2024-06-23,Female,25-34,India,Hyderabad,Facebook,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U75,2025-11-26,Female,25-34,India,Delhi,Facebook,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U76,2024-09-26,Female,35-44,India,Chennai,Facebook,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U77,2024-07-13,Female,35-44,India,Lucknow,Facebook,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U78,2025-03-10,Female,45+,India,Jaipur,Google Ads,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U79,2025-10-12,Female,18-24,India,Chennai,Email,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U80,2025-02-25,Prefer not to disclose,35-44,India,Pune,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U81,2025-01-15,Prefer not to disclose,35-44,India,Hyderabad,Direct,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U82,2025-06-29,Female,18-24,India,Pune,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U83,2025-04-02,Male,45+,India,Pune,Direct,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U84,2025-10-15,Prefer not to disclose,45+,India,Kolkata,Email,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U85,2026-04-25,Female,25-34,India,Chennai,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U86,2025-11-18,Female,18-24,India,Pune,Email,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U87,2025-03-16,Male,18-24,India,Hyderabad,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U88,2025-03-12,Male,25-34,India,Kolkata,Direct,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U89,2025-01-05,Male,18-24,India,Lucknow,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U90,2025-01-13,Prefer not to disclose,25-34,India,Mumbai,Organic,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U91,2026-05-08,Prefer not to disclose,18-24,India,Hyderabad,Email,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U92,2024-09-21,Male,18-24,India,Lucknow,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U93,2025-03-23,Prefer not to disclose,18-24,India,Pune,Email,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U94,2024-08-30,Male,18-24,India,Bangalore,Organic,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U95,2025-06-01,Prefer not to disclose,25-34,India,Bangalore,Facebook,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U96,2025-04-02,Prefer not to disclose,18-24,India,Lucknow,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U97,2025-03-16,Prefer not to disclose,35-44,India,Hyderabad,Facebook,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U98,2026-05-10,Male,25-34,India,Mumbai,Direct,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U99,2025-09-01,Prefer not to disclose,45+,India,Hyderabad,Instagram,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U100,2025-08-12,Female,25-34,India,Delhi,Google Ads,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U101,2024-07-31,Male,18-24,India,Delhi,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U102,2025-08-08,Female,25-34,India,Bangalore,Direct,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U103,2025-05-05,Female,18-24,India,Hyderabad,Google Ads,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U104,2026-05-27,Male,45+,India,Chennai,Email,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U105,2024-07-19,Female,18-24,India,Bangalore,Email,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U106,2024-12-22,Female,45+,India,Chennai,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U107,2025-06-01,Female,18-24,India,Delhi,Facebook,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U108,2025-05-25,Male,35-44,India,Bangalore,Facebook,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U109,2025-03-01,Female,18-24,India,Noida,Email,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U110,2025-09-06,Prefer not to disclose,18-24,India,Chennai,Instagram,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U111,2025-12-29,Female,35-44,India,Jaipur,Email,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U112,2024-09-05,Prefer not to disclose,25-34,India,Hyderabad,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U113,2024-09-16,Female,45+,India,Delhi,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U114,2024-08-19,Male,25-34,India,Jaipur,Facebook,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U115,2025-10-08,Female,35-44,India,Delhi,Organic,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U116,2026-03-26,Male,45+,India,Pune,Instagram,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U117,2026-04-26,Male,45+,India,Noida,Google Ads,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U118,2024-07-03,Male,18-24,India,Mumbai,Organic,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U119,2024-09-17,Male,35-44,India,Bangalore,Email,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U120,2024-08-10,Prefer not to disclose,25-34,India,Kolkata,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U121,2025-05-09,Female,45+,India,Delhi,Instagram,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U122,2024-12-06,Male,25-34,India,Chennai,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U123,2025-08-14,Male,35-44,India,Hyderabad,Email,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U124,2025-12-22,Prefer not to disclose,35-44,India,Hyderabad,Google Ads,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U125,2024-08-02,Female,45+,India,Pune,Google Ads,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U126,2025-05-16,Prefer not to disclose,45+,India,Delhi,Google Ads,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U127,2024-09-13,Male,18-24,India,Bangalore,Direct,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U128,2025-10-02,Male,35-44,India,Lucknow,Facebook,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U129,2024-12-14,Prefer not to disclose,45+,India,Bangalore,Google Ads,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U130,2025-10-26,Prefer not to disclose,25-34,India,Pune,Email,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U131,2025-03-31,Male,35-44,India,Kolkata,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U132,2024-11-07,Prefer not to disclose,45+,India,Kolkata,Direct,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U133,2025-04-06,Female,18-24,India,Hyderabad,Direct,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U134,2025-08-23,Prefer not to disclose,45+,India,Hyderabad,Direct,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U135,2025-06-07,Male,45+,India,Delhi,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U136,2026-02-22,Male,35-44,India,Noida,Instagram,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U137,2026-04-30,Male,45+,India,Jaipur,Email,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U138,2025-07-19,Male,45+,India,Mumbai,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U139,2025-09-28,Female,25-34,India,Bangalore,Google Ads,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U140,2024-11-02,Male,25-34,India,Chennai,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U141,2025-01-01,Female,18-24,India,Bangalore,Email,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U142,2026-03-10,Female,25-34,India,Mumbai,Google Ads,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U143,2026-03-22,Male,45+,India,Jaipur,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U144,2026-04-26,Female,18-24,India,Lucknow,Direct,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U145,2024-06-09,Male,18-24,India,Bangalore,Email,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U146,2026-03-30,Female,25-34,India,Lucknow,Email,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U147,2025-03-14,Male,25-34,India,Mumbai,Google Ads,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U148,2024-12-26,Prefer not to disclose,45+,India,Hyderabad,Facebook,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U149,2024-08-18,Female,18-24,India,Hyderabad,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U150,2025-05-10,Male,25-34,India,Noida,Instagram,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U151,2026-01-06,Male,35-44,India,Noida,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U152,2024-07-27,Prefer not to disclose,25-34,India,Pune,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U153,2026-04-29,Male,45+,India,Lucknow,Email,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U154,2025-05-30,Male,45+,India,Mumbai,Direct,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U155,2025-05-20,Male,18-24,India,Kolkata,Google Ads,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U156,2025-10-20,Prefer not to disclose,45+,India,Jaipur,Organic,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U157,2025-07-23,Male,35-44,India,Chennai,Organic,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U158,2026-01-23,Prefer not to disclose,18-24,India,Hyderabad,Google Ads,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U159,2024-12-31,Female,35-44,India,Jaipur,Instagram,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U160,2024-08-13,Female,45+,India,Delhi,Google Ads,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U161,2025-08-22,Prefer not to disclose,35-44,India,Chennai,Facebook,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U162,2026-01-17,Prefer not to disclose,45+,India,Chennai,Direct,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U163,2026-05-22,Prefer not to disclose,45+,India,Pune,Direct,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U164,2024-11-16,Prefer not to disclose,35-44,India,Chennai,Facebook,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U165,2026-02-05,Female,45+,India,Kolkata,Google Ads,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U166,2025-05-08,Female,25-34,India,Mumbai,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U167,2025-12-10,Prefer not to disclose,35-44,India,Pune,Organic,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U168,2025-10-01,Prefer not to disclose,35-44,India,Pune,Facebook,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U169,2025-08-22,Male,25-34,India,Chennai,Facebook,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U170,2025-09-18,Female,45+,India,Hyderabad,Direct,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U171,2026-05-06,Female,18-24,India,Hyderabad,Instagram,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U172,2026-01-15,Prefer not to disclose,45+,India,Noida,Instagram,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U173,2024-07-15,Prefer not to disclose,18-24,India,Jaipur,Facebook,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U174,2025-03-04,Female,25-34,India,Mumbai,Instagram,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U175,2025-06-28,Female,25-34,India,Hyderabad,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U176,2024-07-14,Female,18-24,India,Mumbai,Email,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U177,2024-10-25,Prefer not to disclose,45+,India,Jaipur,Direct,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U178,2026-04-22,Male,35-44,India,Kolkata,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U179,2025-01-16,Prefer not to disclose,25-34,India,Kolkata,Direct,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U180,2025-11-05,Male,35-44,India,Mumbai,Email,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U181,2025-05-22,Female,25-34,India,Chennai,Facebook,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U182,2025-06-29,Female,25-34,India,Delhi,Organic,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U183,2026-03-11,Female,45+,India,Pune,Facebook,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U184,2025-06-11,Female,25-34,India,Delhi,Direct,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U185,2026-05-30,Male,25-34,India,Bangalore,Instagram,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U186,2026-02-10,Male,25-34,India,Delhi,Direct,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U187,2025-04-22,Male,18-24,India,Lucknow,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U188,2024-06-29,Prefer not to disclose,18-24,India,Kolkata,Email,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U189,2025-03-19,Female,35-44,India,Bangalore,Google Ads,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U190,2024-08-23,Female,18-24,India,Bangalore,Email,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U191,2026-03-28,Male,45+,India,Chennai,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U192,2024-10-04,Prefer not to disclose,35-44,India,Bangalore,Email,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U193,2026-05-08,Male,45+,India,Chennai,Organic,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U194,2026-01-18,Prefer not to disclose,25-34,India,Delhi,Facebook,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U195,2024-10-17,Prefer not to disclose,25-34,India,Hyderabad,Direct,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U196,2025-03-03,Female,35-44,India,Bangalore,Facebook,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U197,2026-03-03,Prefer not to disclose,18-24,India,Jaipur,Email,Premium
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U198,2025-11-22,Male,35-44,India,Mumbai,Email,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U199,2025-03-26,Female,25-34,India,Lucknow,Direct,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U200,2025-11-19,Prefer not to disclose,45+,India,Hyderabad,Organic,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U201,2026-02-21,Prefer not to disclose,18-24,India,Chennai,Direct,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U202,2025-02-05,Female,45+,India,Hyderabad,Direct,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U203,2025-07-23,Male,25-34,India,Mumbai,Direct,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U204,2026-04-13,Male,45+,India,Mumbai,Facebook,Regular
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U205,2025-03-16,Male,18-24,India,Lucknow,Google Ads,Occasional
f05decff-45e7-4a4a-9019-0b81ba74d299,2026_W22,U206,2026-03-15,Prefer not to disclose,25-34,India,Delhi,Email,Occasional
