run_id,batch_id,user_id,sign_up_date,gender,age_group,country,city,acquisition_channel,customer_segment
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U20,2025-10-04,Male,18-24,India,Mumbai,Facebook,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U21,2025-05-23,Prefer not to disclose,35-44,India,Delhi,Direct,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U22,2024-08-17,Female,25-34,India,Hyderabad,Direct,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U23,2025-07-31,Male,45+,India,Bangalore,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U24,2024-08-17,Male,35-44,India,Pune,Facebook,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U25,2025-01-28,Female,18-24,India,Bangalore,Facebook,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U26,2025-05-09,Prefer not to disclose,18-24,India,Kolkata,Direct,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U27,2026-02-11,Female,25-34,India,Chennai,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U28,2025-03-21,Female,18-24,India,Mumbai,Google Ads,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U29,2025-02-08,Prefer not to disclose,18-24,India,Mumbai,Direct,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U30,2024-10-03,Prefer not to disclose,18-24,India,Bangalore,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U31,2025-03-08,Prefer not to disclose,25-34,India,Noida,Direct,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U32,2026-05-11,Female,18-24,India,Delhi,Facebook,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U33,2024-10-07,Male,45+,India,Chennai,Instagram,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U34,2025-04-04,Female,18-24,India,Chennai,Facebook,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U35,2025-02-17,Prefer not to disclose,35-44,India,Kolkata,Google Ads,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U36,2025-01-22,Female,25-34,India,Bangalore,Direct,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U37,2026-02-26,Prefer not to disclose,18-24,India,Pune,Google Ads,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U38,2026-03-23,Prefer not to disclose,25-34,India,Noida,Facebook,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U39,2026-03-16,Prefer not to disclose,35-44,India,Pune,Google Ads,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U40,2026-01-11,Prefer not to disclose,18-24,India,Bangalore,Google Ads,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U41,2024-05-27,Male,18-24,India,Kolkata,Organic,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U42,2025-06-28,Prefer not to disclose,18-24,India,Delhi,Facebook,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U43,2024-12-08,Female,35-44,India,Pune,Google Ads,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U44,2025-02-09,Prefer not to disclose,35-44,India,Hyderabad,Email,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U45,2025-06-19,Female,35-44,India,Delhi,Direct,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U46,2025-05-14,Female,18-24,India,Mumbai,Organic,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U47,2024-07-10,Female,35-44,India,Lucknow,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U48,2024-07-12,Prefer not to disclose,45+,India,Jaipur,Google Ads,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U49,2026-04-01,Female,45+,India,Lucknow,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U50,2026-01-05,Female,18-24,India,Chennai,Google Ads,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U51,2025-02-21,Male,25-34,India,Hyderabad,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U52,2024-07-19,Female,35-44,India,Noida,Google Ads,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U53,2026-03-24,Male,18-24,India,Kolkata,Instagram,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U54,2025-03-28,Prefer not to disclose,25-34,India,Lucknow,Organic,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U55,2025-10-27,Prefer not to disclose,18-24,India,Pune,Direct,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U56,2025-01-14,Prefer not to disclose,45+,India,Chennai,Direct,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U57,2025-07-27,Male,45+,India,Lucknow,Email,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U58,2025-04-28,Male,35-44,India,Chennai,Google Ads,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U59,2024-08-26,Male,45+,India,Mumbai,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U60,2025-11-25,Prefer not to disclose,35-44,India,Kolkata,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U61,2025-05-29,Prefer not to disclose,25-34,India,Pune,Organic,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U62,2025-12-30,Female,25-34,India,Lucknow,Google Ads,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U63,2026-03-12,Prefer not to disclose,35-44,India,Delhi,Organic,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U64,2024-12-04,Male,35-44,India,Chennai,Instagram,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U65,2024-09-19,Female,35-44,India,Kolkata,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U66,2026-04-18,Prefer not to disclose,18-24,India,Pune,Email,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U67,2026-01-09,Prefer not to disclose,25-34,India,Noida,Organic,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U68,2024-10-05,Prefer not to disclose,45+,India,Bangalore,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U69,2024-07-16,Female,25-34,India,Noida,Direct,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U70,2025-02-13,Male,35-44,India,Noida,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U71,2025-10-02,Prefer not to disclose,25-34,India,Noida,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U72,2025-11-21,Prefer not to disclose,35-44,India,Delhi,Organic,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U73,2024-07-20,Male,18-24,India,Noida,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U74,2025-10-27,Female,45+,India,Bangalore,Facebook,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U75,2026-01-10,Female,45+,India,Bangalore,Google Ads,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U76,2024-12-20,Male,35-44,India,Bangalore,Google Ads,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U77,2025-11-12,Female,35-44,India,Hyderabad,Direct,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U78,2026-03-15,Prefer not to disclose,35-44,India,Bangalore,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U79,2024-08-28,Male,25-34,India,Kolkata,Direct,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U80,2025-03-22,Male,35-44,India,Pune,Direct,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U81,2025-11-22,Female,45+,India,Hyderabad,Google Ads,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U82,2026-05-04,Male,35-44,India,Lucknow,Facebook,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U83,2025-04-05,Female,25-34,India,Hyderabad,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U84,2025-07-06,Female,25-34,India,Mumbai,Google Ads,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U85,2024-10-28,Female,45+,India,Chennai,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U86,2025-12-20,Male,18-24,India,Noida,Direct,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U87,2026-03-15,Male,35-44,India,Kolkata,Instagram,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U88,2024-09-11,Prefer not to disclose,18-24,India,Bangalore,Organic,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U89,2024-10-13,Prefer not to disclose,18-24,India,Pune,Organic,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U90,2024-06-27,Male,45+,India,Pune,Organic,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U91,2024-08-03,Female,18-24,India,Lucknow,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U92,2025-05-09,Female,45+,India,Jaipur,Instagram,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U93,2025-09-06,Female,18-24,India,Noida,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U94,2025-10-18,Male,25-34,India,Mumbai,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U95,2024-09-04,Male,18-24,India,Noida,Google Ads,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U96,2025-11-04,Prefer not to disclose,45+,India,Pune,Direct,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U97,2026-02-26,Male,18-24,India,Delhi,Email,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U98,2025-02-25,Female,35-44,India,Chennai,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U99,2024-12-24,Prefer not to disclose,25-34,India,Mumbai,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U100,2025-09-30,Male,25-34,India,Pune,Facebook,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U101,2024-08-04,Prefer not to disclose,35-44,India,Lucknow,Google Ads,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U102,2024-10-29,Male,18-24,India,Kolkata,Google Ads,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U103,2024-09-15,Prefer not to disclose,25-34,India,Kolkata,Google Ads,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U104,2024-09-14,Prefer not to disclose,18-24,India,Hyderabad,Email,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U105,2025-09-29,Prefer not to disclose,18-24,India,Mumbai,Facebook,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U106,2025-09-07,Prefer not to disclose,35-44,India,Lucknow,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U107,2025-02-10,Female,45+,India,Jaipur,Direct,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U108,2026-05-18,Male,25-34,India,Jaipur,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U109,2025-06-13,Male,35-44,India,Delhi,Direct,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U110,2025-12-08,Male,35-44,India,Delhi,Direct,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U111,2025-07-27,Male,35-44,India,Chennai,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U112,2024-07-25,Prefer not to disclose,18-24,India,Jaipur,Google Ads,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U113,2025-11-09,Female,35-44,India,Hyderabad,Direct,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U114,2025-05-07,Prefer not to disclose,25-34,India,Pune,Google Ads,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U115,2025-06-26,Female,25-34,India,Kolkata,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U116,2025-01-07,Male,18-24,India,Pune,Google Ads,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U117,2025-09-11,Male,18-24,India,Delhi,Google Ads,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U118,2026-03-07,Prefer not to disclose,25-34,India,Bangalore,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U119,2024-08-01,Female,45+,India,Kolkata,Organic,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U120,2025-04-27,Female,18-24,India,Delhi,Instagram,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U121,2025-07-24,Prefer not to disclose,45+,India,Lucknow,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U122,2025-06-11,Female,35-44,India,Noida,Facebook,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U123,2024-12-19,Male,18-24,India,Chennai,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U124,2026-05-01,Male,45+,India,Jaipur,Google Ads,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U125,2024-06-03,Male,45+,India,Delhi,Instagram,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U126,2026-02-22,Prefer not to disclose,45+,India,Noida,Instagram,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U127,2025-09-30,Female,25-34,India,Pune,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U128,2025-08-18,Prefer not to disclose,25-34,India,Pune,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U129,2025-04-22,Female,18-24,India,Noida,Instagram,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U130,2025-09-23,Female,45+,India,Hyderabad,Facebook,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U131,2025-12-08,Male,35-44,India,Kolkata,Email,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U132,2026-02-10,Female,35-44,India,Noida,Instagram,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U133,2025-06-28,Male,35-44,India,Mumbai,Google Ads,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U134,2025-05-27,Prefer not to disclose,35-44,India,Jaipur,Organic,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U135,2024-09-16,Prefer not to disclose,35-44,India,Pune,Email,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U136,2025-01-15,Female,25-34,India,Chennai,Instagram,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U137,2025-10-08,Prefer not to disclose,35-44,India,Jaipur,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U138,2024-08-25,Male,45+,India,Chennai,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U139,2024-09-13,Female,45+,India,Mumbai,Instagram,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U140,2024-06-23,Male,35-44,India,Delhi,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U141,2026-05-24,Prefer not to disclose,45+,India,Kolkata,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U142,2025-04-21,Female,35-44,India,Mumbai,Email,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U143,2025-02-21,Male,35-44,India,Mumbai,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U144,2024-10-25,Female,35-44,India,Delhi,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U145,2026-04-05,Female,18-24,India,Jaipur,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U146,2025-02-21,Female,25-34,India,Delhi,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U147,2025-01-21,Female,25-34,India,Jaipur,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U148,2026-02-09,Prefer not to disclose,18-24,India,Kolkata,Instagram,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U149,2025-10-22,Male,25-34,India,Jaipur,Google Ads,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U150,2025-03-16,Male,45+,India,Delhi,Direct,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U151,2024-08-04,Male,35-44,India,Bangalore,Organic,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U152,2024-08-12,Female,25-34,India,Bangalore,Facebook,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U153,2026-03-14,Male,35-44,India,Chennai,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U154,2024-11-19,Female,35-44,India,Kolkata,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U155,2024-09-03,Female,35-44,India,Jaipur,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U156,2024-10-01,Female,35-44,India,Jaipur,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U157,2024-11-24,Prefer not to disclose,35-44,India,Jaipur,Organic,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U158,2025-02-10,Female,18-24,India,Pune,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U159,2024-11-13,Female,25-34,India,Pune,Organic,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U160,2026-01-19,Prefer not to disclose,25-34,India,Kolkata,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U161,2026-02-06,Prefer not to disclose,35-44,India,Delhi,Instagram,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U162,2024-10-02,Female,25-34,India,Hyderabad,Email,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U163,2025-07-10,Prefer not to disclose,45+,India,Mumbai,Facebook,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U164,2026-03-29,Prefer not to disclose,25-34,India,Pune,Email,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U165,2025-07-09,Female,35-44,India,Pune,Direct,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U166,2025-08-18,Male,18-24,India,Jaipur,Email,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U167,2026-05-17,Prefer not to disclose,18-24,India,Lucknow,Instagram,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U168,2024-06-28,Prefer not to disclose,18-24,India,Delhi,Organic,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U169,2026-05-05,Male,45+,India,Delhi,Direct,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U170,2024-05-31,Female,18-24,India,Noida,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U171,2025-10-06,Prefer not to disclose,35-44,India,Hyderabad,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U172,2024-05-28,Male,25-34,India,Chennai,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U173,2025-07-12,Male,25-34,India,Bangalore,Organic,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U174,2024-12-15,Male,25-34,India,Mumbai,Organic,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U175,2025-06-05,Female,45+,India,Delhi,Direct,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U176,2025-02-12,Female,25-34,India,Pune,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U177,2026-04-22,Male,35-44,India,Hyderabad,Google Ads,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U178,2025-06-01,Female,35-44,India,Noida,Email,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U179,2026-05-12,Female,25-34,India,Jaipur,Email,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U180,2025-08-14,Male,35-44,India,Mumbai,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U181,2024-06-17,Female,45+,India,Kolkata,Direct,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U182,2024-08-11,Male,25-34,India,Chennai,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U183,2026-01-24,Prefer not to disclose,18-24,India,Hyderabad,Google Ads,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U184,2026-03-23,Male,35-44,India,Chennai,Direct,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U185,2026-01-02,Prefer not to disclose,35-44,India,Jaipur,Instagram,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U186,2025-12-05,Male,18-24,India,Mumbai,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U187,2024-07-27,Male,18-24,India,Jaipur,Organic,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U188,2026-03-04,Female,35-44,India,Delhi,Google Ads,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U189,2025-11-17,Female,45+,India,Kolkata,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U190,2026-03-27,Prefer not to disclose,35-44,India,Hyderabad,Email,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U191,2026-05-15,Prefer not to disclose,18-24,India,Mumbai,Organic,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U192,2024-08-03,Female,45+,India,Chennai,Email,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U193,2026-05-19,Female,35-44,India,Jaipur,Direct,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U194,2025-05-02,Male,45+,India,Bangalore,Google Ads,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U195,2025-03-26,Male,18-24,India,Jaipur,Email,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U196,2025-07-24,Female,25-34,India,Jaipur,Instagram,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U197,2024-10-28,Prefer not to disclose,18-24,India,Mumbai,Direct,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U198,2026-02-16,Prefer not to disclose,35-44,India,Hyderabad,Facebook,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U199,2024-06-18,Prefer not to disclose,25-34,India,Mumbai,Google Ads,Premium
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U200,2024-07-16,Female,45+,India,Chennai,Direct,Occasional
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U201,2025-11-14,Prefer not to disclose,35-44,India,Jaipur,Organic,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U202,2025-04-24,Male,18-24,India,Mumbai,Facebook,Regular
deed68b6-4df2-42fc-a5d8-bf100fc91257,2026_W21,U203,2026-02-20,Male,35-44,India,Bangalore,Google Ads,Regular
