run_id,batch_id,order_id,user_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,tax_amount,gross_revenue,net_revenue,payment_method,order_status
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57973,U13712,P92,2026-07-02 12:00:09,2,5271.05,1272.57,135.66,1668.52,10542.1,9269.53,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57974,U23466,P50,2026-07-02 09:32:13,2,4043.15,498.96,185.09,1365.72,8086.3,7587.34,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57975,U3834,P63,2026-07-02 03:43:03,4,9352.06,5415.49,140.62,5758.7,37408.24,31992.75,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57976,U16630,P20,2026-07-03 17:26:51,4,3016.27,1270.79,89.96,1942.97,12065.08,10794.29,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57977,U23747,P183,2026-07-02 07:26:24,4,4514.63,2548.44,192.68,2791.81,18058.52,15510.08,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57978,U10999,P62,2026-07-02 06:04:57,4,8933.75,3576.33,183.75,5788.56,35735.0,32158.67,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57979,U18161,P74,2026-07-05 05:13:58,3,6172.48,1896.57,144.89,2991.76,18517.44,16620.87,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57980,U4984,P170,2026-07-03 06:38:27,1,2647.64,309.47,80.37,420.87,2647.64,2338.17,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57981,U8109,P50,2026-07-04 11:48:41,4,4043.15,341.85,110.93,2849.54,16172.6,15830.75,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57982,U10013,P163,2026-06-30 20:26:38,4,5553.52,38.23,196.85,3991.65,22214.08,22175.850000000002,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57983,U4171,P112,2026-07-04 00:19:26,1,7164.07,863.07,123.13,1134.18,7164.07,6301.0,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57984,U21352,P113,2026-06-30 10:13:13,3,5364.85,1376.15,102.61,2649.31,16094.550000000001,14718.400000000001,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57985,U18652,P66,2026-07-02 02:52:04,3,7809.87,654.58,96.2,4099.51,23429.61,22775.03,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57986,U28648,P65,2026-07-02 01:42:08,2,7295.29,949.48,54.34,2455.4,14590.58,13641.1,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57987,U34955,P2,2026-07-03 05:20:25,1,4823.44,13.89,75.49,865.72,4823.44,4809.549999999999,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57988,U4817,P67,2026-07-05 04:55:25,1,4487.19,20.94,123.81,803.92,4487.19,4466.25,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57989,U24410,P77,2026-07-03 22:57:50,2,5304.36,237.9,185.12,1866.75,10608.72,10370.82,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57990,U19991,P154,2026-06-30 00:18:38,1,3395.73,187.94,131.45,577.4,3395.73,3207.79,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57991,U29553,P78,2026-07-03 03:43:39,1,4536.03,365.68,97.98,750.66,4536.03,4170.349999999999,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57992,U27570,P104,2026-07-04 12:58:53,2,7848.2,308.12,183.08,2769.89,15696.4,15388.279999999999,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57993,U6666,P107,2026-07-02 02:49:07,4,10380.65,810.11,69.4,7328.25,41522.6,40712.49,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57994,U4764,P81,2026-07-03 09:44:39,4,7402.77,1981.49,122.61,4973.33,29611.08,27629.59,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57995,U8874,P95,2026-06-30 17:09:20,1,5783.09,476.86,195.23,955.12,5783.09,5306.2300000000005,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57996,U22956,P16,2026-07-04 13:38:32,3,3158.68,589.8,191.96,1599.52,9476.039999999999,8886.24,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57997,U9266,P154,2026-07-03 18:52:19,3,3395.73,758.15,79.81,1697.23,10187.19,9429.04,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57998,U20098,P44,2026-06-30 17:01:26,1,1407.86,74.44,103.62,240.02,1407.86,1333.4199999999998,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O57999,U27611,P36,2026-06-30 15:41:07,3,6802.05,1938.52,171.5,3324.17,20406.15,18467.63,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58000,U10984,P169,2026-07-04 09:49:21,1,10966.13,1192.98,61.28,1759.17,10966.13,9773.15,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58001,U15780,P167,2026-07-04 10:10:51,2,5498.71,730.74,143.81,1848.0,10997.42,10266.68,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58002,U14061,P111,2026-06-29 09:58:45,3,7719.79,3264.06,114.49,3581.16,23159.37,19895.309999999998,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58003,U20409,P141,2026-07-04 10:25:33,3,9271.32,2691.61,58.51,4522.02,27813.96,25122.35,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58004,U2963,P158,2026-07-01 14:30:35,4,5070.42,1581.43,144.89,3366.04,20281.68,18700.25,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58005,U1675,P195,2026-06-30 20:07:28,2,6655.83,1605.37,121.34,2107.13,13311.66,11706.29,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58006,U12150,P188,2026-07-01 22:56:50,3,2967.62,724.2,67.5,1472.16,8902.86,8178.660000000001,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58007,U32482,P31,2026-06-30 10:36:34,2,3171.15,801.59,194.11,997.33,6342.3,5540.71,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58008,U2992,P38,2026-06-30 19:54:03,3,4290.59,1322.79,97.83,2078.82,12871.77,11548.98,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58009,U18377,P133,2026-06-29 17:02:16,4,10395.42,1556.37,157.93,7204.56,41581.68,40025.31,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58010,U4922,P76,2026-06-30 18:45:10,4,7097.72,2268.48,117.98,4702.03,28390.88,26122.4,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58011,U26020,P166,2026-07-02 04:19:22,2,4248.29,531.92,150.0,1433.64,8496.58,7964.66,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58012,U25379,P172,2026-07-05 00:17:14,3,7555.52,264.69,87.59,4032.34,22666.56,22401.870000000003,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58013,U3289,P6,2026-07-04 12:16:12,4,6939.39,1943.41,104.33,4646.55,27757.56,25814.15,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58014,U1091,P177,2026-07-03 02:38:47,3,9676.29,2451.95,145.39,4783.85,29028.870000000003,26576.920000000002,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58015,U21537,P185,2026-06-30 16:12:59,1,2854.87,133.04,80.07,489.93,2854.87,2721.83,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58016,U17843,P6,2026-07-03 23:25:07,3,6939.39,2154.41,91.71,3359.48,20818.170000000002,18663.760000000002,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58017,U31388,P178,2026-07-03 13:25:45,2,7836.39,218.71,125.0,2781.73,15672.78,15454.070000000002,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58018,U217,P135,2026-07-04 07:53:42,2,5890.55,893.02,181.74,1959.85,11781.1,10888.08,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58019,U5028,P174,2026-07-02 01:27:06,2,2207.85,510.85,77.66,702.87,4415.7,3904.85,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58020,U9837,P92,2026-07-01 00:40:07,4,5271.05,3045.84,167.53,3246.9,21084.2,18038.36,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58021,U8845,P90,2026-07-04 02:23:03,1,4581.8,254.45,60.45,778.92,4581.8,4327.35,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58022,U11028,P115,2026-07-01 04:16:33,2,10677.61,3190.01,145.01,3269.74,21355.22,18165.21,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58023,U34150,P90,2026-06-30 08:51:54,3,4581.8,902.57,59.87,2311.71,13745.400000000001,12842.830000000002,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58024,U14244,P187,2026-07-02 21:24:52,2,6341.6,1087.83,195.68,2087.17,12683.2,11595.37,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58025,U17572,P31,2026-07-05 02:07:02,4,3171.15,703.12,62.52,2156.67,12684.6,11981.48,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58026,U8879,P90,2026-07-04 11:52:25,1,4581.8,451.05,113.84,743.54,4581.8,4130.75,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58027,U33729,P96,2026-07-03 05:41:58,4,4818.25,879.68,142.24,3310.8,19273.0,18393.32,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58028,U21585,P63,2026-07-02 13:46:27,1,9352.06,439.98,179.82,1604.17,9352.06,8912.08,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58029,U24379,P172,2026-06-30 06:44:33,1,7555.52,725.02,191.35,1229.49,7555.52,6830.5,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58030,U19296,P200,2026-06-30 09:59:44,4,4553.19,2598.74,148.96,2810.52,18212.76,15614.019999999999,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58031,U28855,P196,2026-06-29 19:35:00,2,9515.08,1379.16,75.99,3177.18,19030.16,17651.0,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58032,U16679,P17,2026-06-29 23:53:48,2,6241.42,923.75,136.54,2080.64,12482.84,11559.09,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58033,U7210,P143,2026-07-05 06:48:12,3,7220.76,1570.36,60.89,3616.55,21662.28,20091.92,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58034,U13805,P166,2026-07-02 08:13:53,1,4248.29,262.54,167.31,717.44,4248.29,3985.75,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58035,U28348,P72,2026-06-30 21:19:33,2,8298.72,2014.6,156.48,2624.91,16597.44,14582.839999999998,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58036,U33536,P35,2026-06-30 18:17:57,1,10420.75,552.6,196.09,1776.27,10420.75,9868.15,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58037,U19876,P171,2026-07-02 01:45:13,4,2305.74,1043.41,181.16,1472.32,9222.96,8179.549999999999,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58038,U11672,P17,2026-06-29 19:56:30,4,6241.42,1238.48,146.69,4270.9,24965.68,23727.2,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58039,U25763,P33,2026-07-02 17:15:38,1,5573.38,582.61,172.74,898.34,5573.38,4990.77,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58040,U2809,P178,2026-07-04 19:52:03,1,7836.39,934.54,81.13,1242.33,7836.39,6901.85,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58041,U8776,P26,2026-07-01 15:28:32,1,5113.55,172.11,132.74,889.46,5113.55,4941.4400000000005,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58042,U28345,P1,2026-07-01 22:49:47,3,8041.29,3008.22,117.6,3800.82,24123.87,21115.649999999998,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58043,U23171,P5,2026-06-29 23:06:45,4,4886.67,1866.87,178.8,3182.37,19546.68,17679.81,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58044,U22528,P181,2026-06-30 05:18:53,1,5516.14,151.13,66.85,965.7,5516.14,5365.01,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58045,U21951,P16,2026-06-29 14:24:44,2,3158.68,890.89,123.97,976.76,6317.36,5426.469999999999,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58046,U32228,P152,2026-06-30 22:35:31,3,5413.06,214.93,194.1,2884.36,16239.18,16024.25,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58047,U15542,P36,2026-07-02 23:50:04,2,6802.05,63.7,148.72,2437.27,13604.1,13540.4,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58048,U17658,P85,2026-07-02 08:58:53,4,2941.32,245.35,155.85,2073.59,11765.28,11519.93,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58049,U15532,P57,2026-07-02 06:10:58,4,8411.78,2554.99,101.45,5596.58,33647.12,31092.130000000005,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58050,U7118,P131,2026-06-30 00:41:58,3,6362.71,993.96,62.66,3256.95,19088.13,18094.170000000002,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58051,U18127,P36,2026-07-04 15:51:58,4,6802.05,3725.32,68.15,4226.92,27208.2,23482.88,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58052,U2967,P133,2026-07-01 16:04:13,3,10395.42,557.65,127.31,5513.15,31186.260000000002,30628.61,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58053,U33322,P28,2026-07-01 06:14:01,2,4687.09,237.89,161.85,1644.53,9374.18,9136.29,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58054,U15660,P73,2026-06-30 19:11:00,1,2904.91,40.19,126.64,515.65,2904.91,2864.72,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58055,U7210,P37,2026-07-04 07:06:51,2,4162.63,270.93,132.09,1449.78,8325.26,8054.33,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58056,U16489,P39,2026-07-05 00:55:48,4,10748.05,1644.76,55.47,7442.54,42992.2,41347.439999999995,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58057,U6731,P31,2026-07-04 00:14:16,2,3171.15,808.03,186.61,996.17,6342.3,5534.27,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58058,U16415,P195,2026-06-30 00:07:57,1,6655.83,234.68,64.02,1155.81,6655.83,6421.15,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58059,U17085,P165,2026-06-30 01:16:03,1,4483.27,175.83,126.04,775.34,4483.27,4307.4400000000005,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58060,U3013,P126,2026-07-03 15:29:33,4,9456.09,3901.94,118.64,6106.04,37824.36,33922.42,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58061,U24905,P124,2026-07-02 09:14:16,4,5965.84,177.4,120.42,4263.47,23863.36,23685.96,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58062,U9781,P17,2026-07-02 21:32:16,1,6241.42,196.04,180.62,1088.17,6241.42,6045.38,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58063,U5143,P176,2026-07-01 19:33:12,4,4894.11,2424.95,164.68,3087.27,19576.44,17151.489999999998,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58064,U10375,P3,2026-06-30 11:37:16,2,3037.18,466.02,112.39,1009.5,6074.36,5608.34,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58065,U14135,P185,2026-07-02 08:13:15,2,2854.87,768.45,189.87,889.43,5709.74,4941.29,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58066,U7815,P91,2026-06-29 18:36:54,1,7800.01,704.76,59.13,1277.14,7800.01,7095.25,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58067,U11455,P118,2026-07-03 07:54:51,3,9270.95,2103.3,185.37,4627.72,27812.850000000002,25709.550000000003,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58068,U10118,P3,2026-07-02 10:13:21,1,3037.18,88.72,81.34,530.72,3037.18,2948.46,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58069,U16926,P102,2026-06-30 06:42:01,4,3685.81,901.48,150.55,2491.52,14743.24,13841.76,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58070,U24162,P155,2026-07-02 03:58:04,3,7895.96,5.7,60.27,4262.79,23687.88,23682.18,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58071,U33636,P191,2026-07-03 15:15:27,2,9506.3,385.71,181.17,3352.84,19012.6,18626.89,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58072,U23917,P18,2026-06-30 16:39:59,3,3465.55,660.02,71.66,1752.59,10396.650000000001,9736.630000000001,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58073,U29203,P187,2026-06-30 05:13:13,1,6341.6,823.95,95.1,993.18,6341.6,5517.650000000001,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58074,U20648,P51,2026-07-01 17:58:48,2,5399.93,115.23,154.98,1923.23,10799.86,10684.630000000001,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58075,U10358,P72,2026-07-03 05:19:09,3,8298.72,2087.51,113.62,4105.56,24896.159999999996,22808.649999999994,Wallet,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58076,U30428,P106,2026-07-01 22:17:17,1,7604.77,965.15,119.48,1195.13,7604.77,6639.620000000001,Debit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58077,U20953,P96,2026-07-02 22:01:00,1,4818.25,14.55,147.14,864.67,4818.25,4803.7,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58078,U14965,P78,2026-07-03 07:46:19,1,4536.03,103.88,172.4,797.79,4536.03,4432.15,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58079,U12165,P34,2026-07-02 00:25:22,2,3432.36,692.11,52.25,1111.07,6864.72,6172.610000000001,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58080,U2505,P9,2026-07-03 15:40:29,4,5229.72,1046.24,190.72,3577.08,20918.88,19872.64,Credit Card,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58081,U11144,P53,2026-07-03 00:57:25,2,5893.03,374.78,168.51,2054.03,11786.06,11411.279999999999,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58082,U4803,P152,2026-06-30 18:34:54,1,5413.06,384.64,155.78,905.12,5413.06,5028.42,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58083,U15346,P38,2026-06-29 16:47:00,2,4290.59,344.64,187.77,1482.58,8581.18,8236.54,UPI,Completed
6d8e33e0-b1df-4841-8136-55253c666a33,2026_W27,O58084,U32240,P15,2026-07-04 10:27:32,2,3230.88,820.84,178.92,1015.37,6461.76,5640.92,Wallet,Completed
